Index,Sort order,GeneID,gene_type,locus,strand,sex-linked,avg mIFOR,avg mICRA,log2(avg),log2(FC),abs(log2FC),pvalue,padj,significant,Num_over_min_min nCount,Num_over_min_log2(FC),DIFF_EXP
8833,-81,LOC115948851,mRNA,NW_005054559.1:670324-675250,+,-,244,139,7.581200582,-0.812,0.812,0.022340819,0.089497455,no,2,0,0
10086,-81,MPZL1,mRNA,NW_005054338.1:2292590-2311235,-,-,33,19,4.700439718,-0.813,0.813,0.028327372,0.104356683,no,2,0,0
11028,23,P3H1,mRNA,NW_005054473.1:1318863-1326077,+,-,69,80,6.21916852,0.229,0.229,0.561734766,0.720763877,no,2,0,0
11722,-81,PPIB,mRNA,NW_005054398.1:2108404-2109772,+,-,808,460,9.30833903,-0.813,0.813,0.010922308,0.054820778,no,2,0,0
13846,9,SRSF5,mRNA,NW_005054301.1:16985373-16989214,+,-,7908,8421,12.99514882,0.091,0.091,0.793699413,0.881980667,no,2,0,0
14629,8,TMEM64,mRNA,NW_005054344.1:3132771-3144023,-,-,75,79,6.266786541,0.08,0.08,0.840127293,0.91059122,no,2,0,0
935,-52,B3GALNT2,mRNA,NW_005054348.1:1925460-1946714,+,-,119,83,6.658211483,-0.516,0.516,0.153710191,0.320946879,no,2,0,0
1886,-46,CLBA1,mRNA,NW_005054303.1:8554957-8563678,+,-,41,30,5.14974712,-0.459,0.459,0.291305793,0.48373684,no,2,0,0
7971,32,LOC115947749,lnc_RNA,NW_005054298.1:17830154-17835865,-,-,11,13,3.584962501,0.324,0.324,0.455691062,0.63735513,no,2,0,0
11603,-15,PMM2,mRNA,NW_005054319.1:8311137-8316814,-,-,28,26,4.754887502,-0.15,0.15,0.736125354,0.846787487,no,2,0,0
15168,49,TTPA,mRNA,NW_005054346.1:4077949-4118881,+,-,21,29,4.64385619,0.491,0.491,0.386099659,0.576699739,no,2,0,0
15648,-77,WLS,mRNA,NW_005054555.1:558463-576690,-,-,122,72,6.599912842,-0.766,0.766,0.046283187,0.145274755,no,2,0,0
6758,-22,LOC102039727,mRNA,NW_005054522.1:960914-962882,+,-,117,101,6.768184325,-0.217,0.217,0.484286223,0.660945821,no,2,0,0
13617,41,SNRNP35,mRNA,NW_005054362.1:2216054-2217191,-,-,463,617,9.076815597,0.414,0.414,0.189744634,0.367312815,no,2,0,0
14282,29,TEDC1,mRNA,NW_005054421.1:630111-701895,-,-,88,109,6.622051819,0.293,0.293,0.571872612,0.728323176,no,2,0,0
299,-23,AGPAT3,mRNA,NW_005054438.1:266725-335281,-,-,14,12,3.700439718,-0.231,0.231,0.63640672,0.777125618,no,2,0,0
6626,-81,LOC102038922,mRNA,NW_005054414.1:1546983-1553503,+,-,19,11,3.906890596,-0.81,0.81,0.170981734,0.343576167,no,2,0,0
1734,-15,CFAP410,mRNA,NW_005054380.1:1481176-1497377,-,-,11,10,3.392317423,-0.145,0.145,0.802689842,0.886577208,no,2,0,0
5949,81,LOC102034479,mRNA,NW_005054491.1:325702-338234,-,-,440,771,9.24198315,0.809,0.809,0.030524063,0.109397938,no,2,0,0
9770,38,MCFD2,mRNA,NW_005054299.1:9361218-9365486,-,-,315,410,8.501837185,0.381,0.381,0.331224492,0.52407502,no,2,0,0
9771,-53,MCM10,mRNA,NW_005054409.1:741891-760190,+,-,13,9,3.459431619,-0.533,0.533,0.360959244,0.553870685,no,1,0,0
11008,-67,OXCT1,mRNA,NW_005054401.1:2650183-2729403,-,-,185,117,7.238404739,-0.665,0.665,0.02041092,0.084225518,no,2,0,0
3125,-22,ELOVL6,mRNA,NW_005054304.1:13010933-13036741,+,-,151,130,7.13442632,-0.221,0.221,0.530992195,0.697799068,no,2,0,0
3614,-74,FGF13,mRNA,NW_005054349.1:490833-577023,-,-,5827,3496,12.18657855,-0.737,0.737,0.0507952,0.154023181,no,2,0,0
3963,-34,GFER,mRNA,NW_005054399.1:1542357-1544706,+,-,22,17,4.285402219,-0.338,0.338,0.517152362,0.687125262,no,2,0,0
4597,-64,HRH2,mRNA,NW_005054308.1:8962620-8974517,+,-,97,62,6.312882955,-0.635,0.635,0.282742861,0.475568898,no,2,0,0
8990,8,LOC115949073,mRNA,NW_005054741.1:115232-120648,+,-,2,2,1,0.081,0.081,0.928949163,0.961392798,no,0,0,0
14482,-26,TMED8,mRNA,NW_005054301.1:4989727-4993129,+,-,90,75,6.366322214,-0.259,0.259,0.390455171,0.580461216,no,2,0,0
3447,-25,FAM210B,mRNA,NW_005054356.1:2510904-2516357,-,-,3968,3338,11.83486604,-0.249,0.249,0.463029578,0.643567158,no,2,0,0
4231,-79,GRAMD1B,mRNA,NW_005054510.1:349441-465354,-,-,19,11,3.906890596,-0.789,0.789,0.102186039,0.246107439,no,2,0,0
6831,-59,LOC102040110,mRNA,NW_005054373.1:2696554-2714871,+,-,5,3,2,-0.59,0.59,0.454600449,0.636716401,no,0,0,0
10026,-14,MMS22L,mRNA,NW_005054305.1:13043338-13131827,-,-,10,9,3.247927513,-0.14,0.14,0.80855054,0.890429075,no,1,0,0
11070,29,PAN2,mRNA,NW_005054848.1:5342-17356,-,-,1110,1360,10.27029533,0.294,0.294,0.158431977,0.327615281,no,2,0,0
11518,12,PLCH1,mRNA,NW_005054309.1:11221923-11266862,+,-,2,3,1.321928095,0.123,0.123,0.88442347,0.935211219,no,0,0,0
12887,24,SCLT1,mRNA,NW_005054527.1:163848-194279,+,-,470,556,9.002815016,0.24,0.24,0.332317971,0.525182251,no,2,0,0
13962,81,STON2,mRNA,NW_005054301.1:3221844-3288654,+,-,14,24,4.247927513,0.807,0.807,0.028986418,0.106095149,no,2,0,0
1137,-3,BRICD5,mRNA,NW_005054399.1:1877068-1880883,-,-,38,38,5.247927513,-0.025,0.025,0.947676727,0.971384956,no,2,0,0
1209,-3,C5,mRNA,NW_005054329.1:2012209-2032030,+,-,6,6,2.584962501,-0.025,0.025,0.969643947,0.9831338,no,0,0,0
3360,-33,FA2H,mRNA,NW_005054343.1:2830621-2837579,+,-,89,71,6.321928095,-0.326,0.326,0.370185415,0.561521932,no,2,0,0
4441,17,HENMT1,mRNA,NW_005054357.1:941887-949632,-,-,74,83,6.294620749,0.169,0.169,0.555599644,0.715876625,no,2,0,0
6007,42,LOC102034921,mRNA,NW_005054649.1:198964-207367,-,-,24,32,4.807354922,0.421,0.421,0.227048303,0.413015119,no,2,0,0
7100,61,LOC102041886,transcript,NW_005054298.1:17798229-17805687,-,-,27,42,5.108524457,0.61,0.61,0.058087831,0.1686992,no,2,0,0
15462,53,VCPKMT,mRNA,NW_005054303.1:15017099-15022895,+,-,25,37,4.95419631,0.525,0.525,0.174156819,0.347907947,no,2,0,0
1894,-80,CLDN1,mRNA,NW_005054309.1:1329265-1340500,+,-,4116,2363,11.66155544,-0.8,0.8,0.041264398,0.134411201,no,2,0,0
3233,12,ERC1,mRNA,NW_005054326.1:374988-645990,-,-,14,15,3.857980995,0.117,0.117,0.791294442,0.879981573,no,2,0,0
6580,6,LOC102038597,mRNA,NW_005054552.1:442714-446715,-,-,883,921,9.816983623,0.06,0.06,0.817429144,0.895279539,no,2,0,0
8477,-18,LOC115948409,lnc_RNA,NW_005054392.1:1179257-1183890,-,-,950,839,9.804937672,-0.18,0.18,0.577947834,0.733647884,no,2,0,0
1607,-23,CDIP1,mRNA,NW_005054383.1:2577735-2580198,-,-,594,506,9.103287808,-0.232,0.232,0.480172242,0.657498624,no,2,0,0
5719,15,LOC102032979,mRNA,NW_005054762.1:22476-26670,+,-,404,449,8.736401931,0.153,0.153,0.729709059,0.843203751,no,2,0,0
7131,40,LOC102042150,transcript,NW_005054397.1:2897579-2899377,-,-,26,35,4.930737338,0.399,0.399,0.343627165,0.53634786,no,2,0,0
7958,-79,LOC115947734,snoRNA,NW_005054297.1:30347402-30347471,-,-,6,4,2.321928095,-0.791,0.791,0.356497024,0.548990751,no,0,0,0
13545,-58,SMCHD1,mRNA,NW_005054305.1:589910-646821,-,-,634,424,9.047123912,-0.579,0.579,0.015003882,0.068363041,no,2,0,0
13745,-35,SPECC1,mRNA,NW_005054368.1:3527289-3592820,-,-,126,99,6.813781191,-0.354,0.354,0.289947839,0.482569893,no,2,0,0
14845,0,TRIM37,mRNA,NW_005054368.1:2700296-2719815,+,-,1171,1170,10.19290922,-0.001,0.001,0.997742458,0.999991314,no,2,0,0
2980,-13,ECM1,mRNA,NW_005054618.1:219589-223196,+,-,65,60,5.965784285,-0.128,0.128,0.779800752,0.871883761,no,2,0,0
5273,-42,KLHL6,mRNA,NW_005054388.1:1799361-1820709,+,-,936,702,9.677719642,-0.415,0.415,0.140482772,0.302340679,no,2,0,0
9194,-9,LOC115949326,snoRNA,NW_005055800.1:1683-1750,+,-,12,11,3.523561956,-0.091,0.091,0.875984125,0.93053406,no,2,0,0
9241,-26,LOC115949376,mRNA,NW_005056998.1:2426-2715,+,-,12,10,3.459431619,-0.263,0.263,0.709888471,0.83132341,no,2,0,0
1663,-80,CENPC,mRNA,NW_005054304.1:11808885-11836451,-,-,35,20,4.781359714,-0.802,0.802,0.015856597,0.070876508,no,2,0,0
2802,80,DNLZ,mRNA,NW_005054329.1:2510662-2512151,-,-,25,43,5.087462841,0.802,0.802,0.040004465,0.131623352,no,2,0,0
2974,14,ECHDC1,mRNA,NW_005054306.1:11090701-11129698,-,-,3,3,1.584962501,0.143,0.143,0.871264432,0.927791868,no,0,0,0
5303,27,KRTCAP3,mRNA,NW_005054669.1:151994-154703,+,-,212,255,7.86727874,0.273,0.273,0.320755227,0.512917855,no,2,0,0
5621,-80,LOC102032358,mRNA,NW_005054618.1:376163-381467,-,-,888,510,9.449148645,-0.802,0.802,0.029125833,0.10626728,no,2,0,0
8194,-65,LOC115948032,lnc_RNA,NW_005054341.1:2065555-2068886,-,-,2,1,0.584962501,-0.653,0.653,0.665603613,0.799283554,no,0,0,0
9440,-60,LRAT,mRNA,NW_005054297.1:28814161-28877513,-,-,43,28,5.14974712,-0.599,0.599,0.134198544,0.293905092,no,2,0,0
710,69,ARMC10,mRNA,NW_005054354.1:3526531-3532376,-,-,45,72,5.87036472,0.686,0.686,0.17714235,0.352056125,no,2,0,0
10333,-44,MYO6,mRNA,NW_005054328.1:1946010-2019590,+,-,8,6,2.807354922,-0.438,0.438,0.45312583,0.63531808,no,0,0,0
13404,-37,SLC39A8,mRNA,NW_005054304.1:15579188-15645088,+,-,1680,1304,10.54303182,-0.365,0.365,0.402449309,0.591335994,no,2,0,0
13437,-80,SLC50A1,mRNA,NW_005054582.1:165483-167198,+,-,110,63,6.434628228,-0.801,0.801,0.015613562,0.070261029,no,2,0,0
13996,-28,STXBP6,mRNA,NW_005054301.1:12116837-12212398,+,-,9,8,3.087462841,-0.278,0.278,0.629570733,0.772482485,no,0,0,0
9144,-66,LOC115949274,mRNA,NW_005055345.1:7084-10119,+,-,10,6,3,-0.656,0.656,0.238771677,0.427038435,no,1,0,0
10088,-46,MRAP2,mRNA,NW_005054328.1:4974212-4989606,+,-,14,10,3.584962501,-0.458,0.458,0.377726709,0.568504227,no,2,0,0
10371,-61,NAA40,mRNA,NW_005054968.1:32376-35185,+,-,6,4,2.321928095,-0.61,0.61,0.336555286,0.529508946,no,0,0,0
13378,-76,SLC35F5,mRNA,NW_005054298.1:5831911-5861664,-,-,199,118,7.30833903,-0.756,0.756,0.03727596,0.125219311,no,2,0,0
809,-80,ATF3,mRNA,NW_005054299.1:4039621-4044750,-,-,27,16,4.426264755,-0.799,0.799,0.194434781,0.373023966,no,2,0,0
8773,1,LOC115948776,lnc_RNA,NW_005054515.1:320726-321371,+,-,4,4,2,0.014,0.014,0.982428434,0.990264107,no,0,0,0
10187,33,MSRA,mRNA,NW_005054377.1:3102533-3326476,-,-,23,30,4.727920455,0.332,0.332,0.390871169,0.580791988,no,2,0,0
14405,52,TIMELESS,mRNA,NW_005054848.1:38213-53074,-,-,195,280,7.891783703,0.523,0.523,0.16603018,0.337571269,no,2,0,0
5687,-5,LOC102032788,mRNA,NW_005054386.1:764478-765683,+,-,144,140,7.14974712,-0.047,0.047,0.848477749,0.916410926,no,2,0,0
13939,49,STK25,mRNA,NW_005054380.1:2215673-2235742,+,-,1455,2036,10.76942464,0.485,0.485,0.118019097,0.270901084,no,2,0,0
9101,38,LOC115949222,lnc_RNA,NW_005055111.1:22200-22834,-,-,34,46,5.321928095,0.379,0.379,0.59094185,0.74432694,no,2,0,0
10464,-63,NDST1,mRNA,NW_005054308.1:6094306-6103528,+,-,65,43,5.754887502,-0.632,0.632,0.099606805,0.241884972,no,2,0,0
11103,-57,PARP6,mRNA,NW_005054398.1:2444810-2451610,+,-,32,22,4.754887502,-0.568,0.568,0.15470159,0.322344203,no,2,0,0
15598,-80,WDR36,mRNA,NW_005054554.1:153805-183104,+,-,119,69,6.554588852,-0.797,0.797,0.061866953,0.175513856,no,2,0,0
1364,-80,CBLB,mRNA,NW_005054391.1:2052571-2180305,-,-,78,45,5.942514505,-0.796,0.796,0.046781871,0.146209733,no,2,0,0
2901,-12,DTWD1,mRNA,NW_005054313.1:3406798-3417116,-,-,33,30,4.977279923,-0.121,0.121,0.750397256,0.854760597,no,2,0,0
3820,36,GAA,mRNA,NW_005054612.1:103531-110481,+,-,877,1128,9.969386521,0.363,0.363,0.272018369,0.463965412,no,2,0,0
7934,-12,LOC115947706,lnc_RNA,NW_005054310.1:3434677-3438575,+,-,435,399,8.703903573,-0.124,0.124,0.696223998,0.822001069,no,2,0,0
9470,-80,LRPPRC,mRNA,NW_005054299.1:7607911-7684746,-,-,82,47,6.011227255,-0.796,0.796,0.030310929,0.109030189,no,2,0,0
10095,50,MRM1,mRNA,NW_005054368.1:1643785-1649678,-,-,380,536,8.839203788,0.496,0.496,0.228869511,0.414888622,no,2,0,0
15714,49,XRCC3,mRNA,NW_005054303.1:6984121-6996305,-,-,27,37,5,0.487,0.487,0.162748005,0.332870961,no,2,0,0
838,-56,ATP11A,mRNA,NW_005054315.1:3306376-3382921,+,-,5,3,2,-0.561,0.561,0.564547231,0.722732655,no,0,0,0
2786,11,DNAJC24,mRNA,NW_005054429.1:276677-309375,-,-,35,38,5.189824559,0.111,0.111,0.74996749,0.854760597,no,2,0,0
5496,-59,LOC102031337,mRNA,NW_005054341.1:5987678-6008108,+,-,475,315,8.625708843,-0.591,0.591,0.032531663,0.113870306,no,2,0,0
5875,80,LOC102034058,mRNA,NW_005054339.1:3008242-3012764,+,-,12,20,4,0.795,0.795,0.059091898,0.170521424,no,2,0,0
6576,-17,LOC102038579,mRNA,NW_005054383.1:1403314-1441620,-,-,82,72,6.266786541,-0.17,0.17,0.651943896,0.789248878,no,2,0,0
10426,-80,NCAPH2,mRNA,NW_005054691.1:195734-203535,+,-,21,12,4.044394119,-0.795,0.795,0.111128947,0.260996506,no,2,0,0
10786,24,NSG1,mRNA,NW_005054470.1:180843-203604,+,-,8,10,3.169925001,0.235,0.235,0.642502376,0.781786108,no,1,0,0
13379,-77,SLC35F6,mRNA,NW_005054714.1:134990-144994,+,-,20,12,4,-0.768,0.768,0.059712647,0.171210681,no,2,0,0
14789,-73,TRABD,mRNA,NW_005054324.1:6030900-6049008,-,-,52,31,5.375039431,-0.731,0.731,0.013904658,0.064855994,no,2,0,0
953,-79,B4GALT4,mRNA,NW_005054320.1:5152966-5181483,-,-,48,28,5.247927513,-0.794,0.794,0.024342945,0.094491238,no,2,0,0
2285,-49,CTNS,mRNA,NW_005054368.1:3307356-3313761,+,-,38,27,5.022367813,-0.487,0.487,0.283706211,0.47665502,no,2,0,0
3501,-79,FARP2,mRNA,NW_005054380.1:2236562-2307341,-,-,55,32,5.442943496,-0.794,0.794,0.122674985,0.277631644,no,2,0,0
8334,79,LOC115948224,lnc_RNA,NW_005054362.1:3261750-3262679,-,-,446,774,9.252665432,0.794,0.794,0.011527393,0.05681358,no,2,0,0
11231,-79,PDIA5,mRNA,NW_005054298.1:9059503-9145384,-,-,61,35,5.584962501,-0.794,0.794,0.039171977,0.129630307,no,2,0,0
13668,41,SOCS2,mRNA,NW_005054331.1:3374792-3377988,+,-,28,37,5.022367813,0.414,0.414,0.430566251,0.616553579,no,2,0,0
2866,43,DQX1,mRNA,NW_005054743.1:35-9895,+,-,240,324,8.139551352,0.432,0.432,0.118933371,0.272139138,no,2,0,0
3986,5,GHDC,mRNA,NW_005054559.1:661123-664843,+,-,950,984,9.917372079,0.051,0.051,0.861963735,0.922401342,no,2,0,0
5363,-79,LATS2,mRNA,NW_005054302.1:3357720-3402062,+,-,28,16,4.459431619,-0.793,0.793,0.11807641,0.270901084,no,2,0,0
6166,40,LOC102036019,mRNA,NW_005054313.1:3268525-3274941,-,-,54,71,5.965784285,0.402,0.402,0.249248658,0.43869262,no,2,0,0
10430,-47,NCEH1,mRNA,NW_005054309.1:7372431-7388152,+,-,67,48,5.845490051,-0.474,0.474,0.165221514,0.336304367,no,2,0,0
13201,-35,SKA2,mRNA,NW_005054368.1:2692250-2697810,+,-,66,52,5.882643049,-0.351,0.351,0.303959023,0.495967931,no,2,0,0
13751,-79,SPG11,mRNA,NW_005054366.1:3228983-3256820,+,-,3744,2162,11.52796564,-0.792,0.792,0.041097948,0.134082055,no,2,0,0
13972,-27,STRIP2,mRNA,NW_005054430.1:1734392-1757786,-,-,371,307,8.405141463,-0.27,0.27,0.492120362,0.667165071,no,2,0,0
169,56,ACYP2,mRNA,NW_005054341.1:4473113-4504089,-,-,29,42,5.14974712,0.564,0.564,0.110360404,0.259699532,no,2,0,0
3378,38,FAM102A,mRNA,NW_005054329.1:5936906-5972321,-,-,139,181,7.321928095,0.377,0.377,0.116753506,0.269306933,no,2,0,0
4070,20,GMPPB,mRNA,NW_005054339.1:267819-272690,-,-,176,202,7.562242424,0.2,0.2,0.449891782,0.632112433,no,2,0,0
5849,-44,LOC102033888,lnc_RNA,NW_005054341.1:4514282-4516221,-,-,20,15,4.129283017,-0.442,0.442,0.35189727,0.54437297,no,2,0,0
13395,30,SLC38A8,mRNA,NW_005054343.1:2065878-2072077,-,-,32,39,5.14974712,0.301,0.301,0.4650423,0.644523559,no,2,0,0
698,43,ARL3,mRNA,NW_005054300.1:4835258-4857528,+,-,889,1199,10.027906,0.432,0.432,0.208792435,0.391070511,no,2,0,0
2723,-5,DLGAP5,mRNA,NW_005054303.1:13394408-13414012,+,-,25,24,4.614709844,-0.049,0.049,0.929908885,0.961958131,no,2,0,0
4410,6,HDC,mRNA,NW_005054313.1:3111878-3120654,-,-,1164,1209,10.21249639,0.055,0.055,0.856261215,0.920060617,no,2,0,0
7565,7,LOC102044935,mRNA,NW_005054582.1:571528-585759,-,-,3562,3747,11.83545832,0.073,0.073,0.863856398,0.923594882,no,2,0,0
12807,-43,S1PR1,mRNA,NW_005054336.1:5435756-5438570,+,-,253,188,7.784634846,-0.429,0.429,0.210193148,0.392650146,no,2,0,0
5775,-79,LOC102033370,mRNA,NW_005054314.1:7845987-7852950,+,-,94,54,6.209453366,-0.789,0.789,0.016188846,0.071694312,no,2,0,0
6157,-13,LOC102035963,mRNA,NW_005054314.1:8314893-8319062,+,-,26,24,4.64385619,-0.127,0.127,0.776667542,0.870235827,no,2,0,0
7617,-32,LOC102045171,mRNA,NW_005054297.1:29259465-29264340,-,-,866,694,9.607330314,-0.319,0.319,0.183027191,0.35830999,no,2,0,0
73,24,ABITRAM,mRNA,NW_005054311.1:6768606-6771867,-,-,14,16,3.906890596,0.241,0.241,0.613927065,0.76026904,no,2,0,0
1845,33,CHST4,mRNA,NW_005054373.1:3608961-3610950,+,-,21,26,4.554588852,0.33,0.33,0.468707994,0.648232712,no,2,0,0
2558,53,DDB2,mRNA,NW_005054312.1:3091154-3104744,+,-,220,318,8.071462363,0.533,0.533,0.06056114,0.173035912,no,2,0,0
2589,79,DDX52,mRNA,NW_005054368.1:1183346-1189289,+,-,51,89,6.129283017,0.788,0.788,0.034411016,0.118343931,no,2,0,0
2999,15,EDRF1,mRNA,NW_005054369.1:1972437-1993706,+,-,2529,2809,11.38208359,0.151,0.151,0.477287956,0.655118234,no,2,0,0
4937,-19,ITGA8,mRNA,NW_005054307.1:9354902-9472104,-,-,23,20,4.426264755,-0.19,0.19,0.635834493,0.776742869,no,2,0,0
7513,5,LOC102044651,mRNA,NW_005054426.1:1596222-1608606,-,-,4,4,2,0.052,0.052,0.941810789,0.968625002,no,0,0,0
916,7,ATXN7,mRNA,NW_005054317.1:4249034-4308307,-,-,6558,6877,12.7137087,0.069,0.069,0.755719614,0.858107337,no,2,0,0
12672,-28,RPP40,mRNA,NW_005054376.1:725416-736336,-,-,21,17,4.247927513,-0.28,0.28,0.544601953,0.707782101,no,2,0,0
14504,-79,TMEM128,mRNA,NW_005054470.1:119035-125595,-,-,28,16,4.459431619,-0.787,0.787,0.163575417,0.334221657,no,2,0,0
15251,-9,UBE2D1,mRNA,NW_005054389.1:716667-723175,+,-,444,415,8.746514321,-0.094,0.094,0.742051794,0.84984413,no,2,0,0
15504,37,VPS33A,mRNA,NW_005054362.1:3092521-3101051,-,-,16216,20889,14.17932599,0.365,0.365,0.232095228,0.418713044,no,2,0,0
963,-79,BACH2,mRNA,NW_005054332.1:4687930-4828355,-,-,14,8,3.459431619,-0.786,0.786,0.241486179,0.43009688,no,1,0,0
4089,60,GNG12,mRNA,NW_005054555.1:526867-540528,-,-,120,182,7.238404739,0.599,0.599,0.057520025,0.167593763,no,2,0,0
4477,-43,HIBCH,mRNA,NW_005054298.1:28725778-28764465,+,-,215,160,7.550746785,-0.429,0.429,0.229035139,0.415046986,no,2,0,0
7125,67,LOC102042071,mRNA,NW_005054337.1:3159794-3161109,+,-,11,18,3.857980995,0.672,0.672,0.179935385,0.354636264,no,2,0,0
7636,33,LOC102045328,mRNA,NW_005054605.1:305243-307746,-,-,28,35,4.977279923,0.328,0.328,0.32148115,0.513342977,no,2,0,0
9915,-27,MFSD9,mRNA,NW_005054315.1:7101379-7108078,+,-,140,117,7.005624549,-0.267,0.267,0.355598461,0.548050721,no,2,0,0
11743,-79,PPM1J,mRNA,NW_005054566.1:461598-468651,-,-,51,30,5.339850003,-0.786,0.786,0.037030791,0.124780152,no,2,0,0
12099,-79,QSER1,mRNA,NW_005054487.1:1182108-1208701,-,-,60,35,5.569855608,-0.786,0.786,0.025061307,0.096345196,no,2,0,0
352,79,AKAP14,mRNA,NW_005054314.1:1373327-1375664,+,-,45,78,5.942514505,0.785,0.785,0.033511237,0.116147781,no,2,0,0
1710,25,CEP95,mRNA,NW_005054395.1:2257485-2276566,+,-,167,199,7.515699838,0.253,0.253,0.378038215,0.568762759,no,2,0,0
2346,5,CUNH15orf39,mRNA,NW_005054313.1:10021935-10026999,-,-,2962,3069,11.55818152,0.051,0.051,0.850290872,0.917532823,no,2,0,0
4295,22,GSDMA,mRNA,NW_005054625.1:299606-304544,+,-,1392,1620,10.55650605,0.219,0.219,0.610750568,0.758290726,no,2,0,0
5254,60,KLHL23,mRNA,NW_005054298.1:17820825-17827387,+,-,10,15,3.64385619,0.6,0.6,0.23609602,0.42374054,no,2,0,0
8282,-32,LOC115948161,lnc_RNA,NW_005054354.1:2699051-2715432,+,-,126,102,6.832890014,-0.315,0.315,0.30995462,0.502451542,no,2,0,0
11385,-69,PI4K2B,mRNA,NW_005054297.1:5042464-5063308,+,-,40,24,5,-0.691,0.691,0.088406233,0.223925153,no,2,0,0
11636,-79,POGLUT2,mRNA,NW_005054342.1:102082-109493,-,-,11,6,3.087462841,-0.785,0.785,0.093741656,0.232796179,no,1,0,0
40,-53,ABCC4,mRNA,NW_005054363.1:814882-940403,-,-,505,349,8.73809226,-0.533,0.533,0.085175135,0.21804108,no,2,0,0
5345,-78,LAP3,mRNA,NW_005054297.1:2519597-2536892,+,-,33,19,4.700439718,-0.784,0.784,0.059531025,0.171051783,no,2,0,0
10514,46,NEFL,mRNA,NW_005054514.1:395212-399332,-,-,10596,14573,13.61936028,0.46,0.46,0.110036677,0.259191748,no,2,0,0
11494,-64,PLA2G4A,mRNA,NW_005054357.1:4634058-4686173,+,-,454,290,8.539158811,-0.644,0.644,0.032067358,0.112896842,no,2,0,0
13169,-72,SIAE,mRNA,NW_005054541.1:430682-434589,+,-,23,14,4.209453366,-0.722,0.722,0.081502622,0.211704852,no,2,0,0
418,-59,AMD1,mRNA,NW_005054306.1:4050047-4066607,+,-,139,93,6.857980995,-0.585,0.585,0.059297892,0.170767689,no,2,0,0
435,20,AMPD2,mRNA,NW_005054425.1:1822103-1828705,+,-,123,141,7.044394119,0.198,0.198,0.545862308,0.70849977,no,2,0,0
495,54,ANKRD37,mRNA,NW_005054297.1:18332534-18335152,-,-,87,128,6.74819285,0.541,0.541,0.085793359,0.219203036,no,2,0,0
3219,1,EPM2A,mRNA,NW_005054316.1:1849217-1872771,+,-,6,6,2.584962501,0.014,0.014,0.98183594,0.990016393,no,0,0,0
3515,22,FAXDC2,mRNA,NW_005054308.1:7330842-7346328,-,-,31,36,5.06608919,0.219,0.219,0.526283403,0.693737212,no,2,0,0
7533,-48,LOC102044737,mRNA,NW_005054343.1:3625386-3633101,+,-,2136,1534,10.84156435,-0.478,0.478,0.053972837,0.160157658,no,2,0,0
11292,14,PEX16,mRNA,NW_005054312.1:2247033-2253615,-,-,106,117,6.8008999,0.139,0.139,0.61886298,0.764331749,no,2,0,0
12339,-28,RCC2,mRNA,NW_005054475.1:967708-987719,-,-,145,120,7.049848549,-0.278,0.278,0.387111971,0.577505897,no,2,0,0
12789,-29,RWDD2A,mRNA,NW_005054328.1:4582691-4588462,+,-,15,12,3.754887502,-0.293,0.293,0.533625345,0.699727599,no,2,0,0
1484,-31,CCND3,mRNA,NW_005054512.1:103208-114225,+,-,1156,934,10.02928723,-0.308,0.308,0.17673596,0.351681819,no,2,0,0
4515,-78,HMGB2,mRNA,NW_005054297.1:22821911-22823376,+,-,69,40,5.768184325,-0.782,0.782,0.02380249,0.093085568,no,2,0,0
7969,-14,LOC115947746,snoRNA,NW_005054312.1:8856697-8856829,+,-,6,5,2.459431619,-0.138,0.138,0.843977115,0.913357603,no,0,0,0
6656,-1,LOC102039113,mRNA,NW_005055405.1:9748-11247,+,-,36,36,5.169925001,-0.006,0.006,0.986310388,0.992260979,no,2,0,0
12726,-31,RRM1,mRNA,NW_005054454.1:169230-186443,+,-,84,68,6.247927513,-0.309,0.309,0.36551219,0.557551667,no,2,0,0
93,-53,ACAD9,mRNA,NW_005054708.1:160832-173783,+,-,124,86,6.714245518,-0.529,0.529,0.214379546,0.39787306,no,2,0,0
969,31,BAHCC1,mRNA,NW_005054646.1:323178-325761,-,-,249,309,8.124121312,0.313,0.313,0.332106958,0.524986983,no,2,0,0
3115,-78,ELMOD2,mRNA,NW_005054453.1:597544-608336,+,-,165,96,7.027905997,-0.78,0.78,0.019733652,0.082264661,no,2,0,0
11663,63,POLR2C,mRNA,NW_005054343.1:4269114-4275962,+,-,341,526,8.759888183,0.63,0.63,0.124646452,0.280559675,no,2,0,0
12394,-78,RFC3,mRNA,NW_005054412.1:1242160-1249033,-,-,48,28,5.247927513,-0.78,0.78,0.048801021,0.150078141,no,2,0,0
14152,9,TANGO6,mRNA,NW_005054373.1:2715015-2735000,+,-,1410,1504,10.50878516,0.093,0.093,0.685722782,0.814079672,no,2,0,0
15178,76,TUBD1,mRNA,NW_005054368.1:2477445-2482482,+,-,12,20,4,0.76,0.76,0.160858594,0.330470273,no,2,0,0
15530,78,VSIG10,mRNA,NW_005054330.1:5556807-5564019,-,-,32,54,5.426264755,0.78,0.78,0.022403165,0.089687362,no,2,0,0
3960,-78,GEN1,mRNA,NW_005054318.1:2840800-2862335,-,-,10,6,3,-0.779,0.779,0.285078852,0.477820641,no,1,0,0
