Index,Sort order,GeneID,gene_type,locus,strand,sex-linked,avg ICRA,avg IFOR,log2(avg),log2(FC),abs(log2FC),pvalue,padj,significant,Num_over_min_min nCount,Num_over_min_log2(FC),DIFF_EXP
2251,0.0032,CSPP1,mRNA,NW_005054346.1:2476034-2543621,-,-,429,344,8.594324604,0.32,0.32,0.056285265,0.15495851,no,2,0,0
6585,0.0032,LOC102038611,mRNA,NW_005054300.1:16234974-16264199,+,-,8,10,3.169925001,-0.32,0.32,0.44344835,0.616831084,no,1,0,0
6963,0.0032,LOC102040888,mRNA,NW_005054334.1:5415956-5434788,-,-,5056,4050,12.15260174,0.32,0.32,0.070630612,0.180943835,no,2,0,0
7708,0.0032,LOC106631836,mRNA,NW_005054334.1:3113065-3114060,-,-,21,19,4.321928095,0.148,0.148,0.629136762,0.763987441,no,2,0,0
8470,0.0032,LOC115948401,lnc_RNA,NW_005054390.1:420085-422044,-,-,2222,2419,11.18021998,-0.122,0.122,0.72883221,0.833700154,no,2,0,0
8707,0.0032,LOC115948692,lnc_RNA,NW_005054478.1:449814-465003,+,-,7792,9725,13.0964681,-0.32,0.32,0.321285795,0.501914251,no,2,0,0
10471,0.0032,NDUFA2,mRNA,NW_005054386.1:789408-791849,-,-,1327,1266,10.34040649,0.068,0.068,0.768930063,0.86137897,no,2,0,0
11993,0.0032,PTDSS2,mRNA,NW_005054416.1:2033059-2067086,+,-,4230,3388,11.89519657,0.32,0.32,0.075597112,0.188976046,no,2,0,0
12178,0.0032,RAD17,mRNA,NW_005054431.1:2018715-2029198,+,-,661,589,9.28771238,0.165,0.165,0.527782838,0.686605598,no,2,0,0
12295,0.0032,RBM19,mRNA,NW_005054330.1:5326929-5379772,+,-,167,208,7.550746785,-0.32,0.32,0.121843732,0.260519178,no,2,0,0
12657,0.0032,RPL6,mRNA,NW_005054362.1:3688625-3691748,-,-,82745,66294,16.18533037,0.32,0.32,0.100964696,0.22937665,no,2,0,0
14707,0.0032,TNNC1,mRNA,NW_005054339.1:2338453-2344715,+,-,1,1,0,-0.32,0.32,0.779678186,0.868650472,no,0,0,0
1163,0.00319,BTBD2,mRNA,NW_005054441.1:266585-290501,+,-,574,460,9.01402047,0.319,0.319,0.018417386,0.071218315,no,2,0,0
1617,0.00319,CDK2AP1,mRNA,NW_005054362.1:2277286-2291539,+,-,296,366,8.370687407,-0.306,0.306,0.0452025,0.1331603,no,2,0,0
1897,0.00319,CLDN12,mRNA,NW_005054307.1:8018420-8024543,-,-,762,951,9.742309436,-0.319,0.319,0.02145259,0.07906203,no,2,0,0
4101,0.00319,GNPTG,mRNA,NW_005054399.1:2863404-2873185,+,-,736,620,9.405141463,0.249,0.249,0.087589453,0.208751736,no,2,0,0
5200,0.00319,KIF2C,mRNA,NW_005054347.1:2898941-2915664,-,-,21,25,4.523561956,-0.237,0.237,0.503388671,0.667580729,no,2,0,0
5264,0.00319,KLHL33,mRNA,NW_005054441.1:1745526-1751675,+,-,162,130,7.189824559,0.319,0.319,0.056953364,0.156300755,no,2,0,0
5314,0.00319,L3MBTL1,mRNA,NW_005054481.1:18095-33886,-,-,984,790,9.792790294,0.319,0.319,0.376399794,0.554823012,no,2,0,0
7792,0.00319,LOC106632074,mRNA,NW_005054669.1:97189-103217,+,-,2113,2636,11.21340804,-0.319,0.319,0.016185695,0.065184693,no,2,0,0
9154,0.00319,LOC115949284,mRNA,NW_005055384.1:9929-11786,-,-,221,211,7.754887502,0.067,0.067,0.769734415,0.861491768,no,2,0,0
10684,0.00319,NONO,mRNA,NW_005054314.1:7816831-7830311,+,-,435,460,8.805743872,-0.083,0.083,0.723785227,0.830176366,no,2,0,0
13310,0.00319,SLC25A43,mRNA,NW_005054314.1:1279822-1294077,+,-,3012,2435,11.41124615,0.307,0.307,0.17037335,0.32709439,no,2,0,0
15841,0.00319,ZDHHC3,mRNA,NW_005054361.1:1135884-1172966,+,-,2225,2776,11.28800089,-0.319,0.319,0.040519701,0.123005876,no,2,0,0
869,0.00318,ATP5MPL,mRNA,NW_005054303.1:7092028-7094907,-,-,1866,1738,10.8153833,0.102,0.102,0.68571879,0.802298848,no,2,0,0
1031,0.00318,BDH1,mRNA,NW_005054465.1:1344831-1357508,-,-,541,657,9.226412193,-0.281,0.281,0.390999636,0.567786567,no,2,0,0
2745,0.00318,DMXL2,mRNA,NW_005054313.1:4646804-4686264,+,-,339,401,8.531381461,-0.241,0.241,0.239146937,0.411749313,no,2,0,0
3404,0.00318,FAM149A,mRNA,NW_005054297.1:17999776-18015188,-,-,19,21,4.321928095,-0.152,0.152,0.741876668,0.84265507,no,2,0,0
5130,0.00318,KDM5A,mRNA,NW_005054326.1:934670-980897,+,-,10853,9786,13.33308545,0.149,0.149,0.29961833,0.477737846,no,2,0,0
7816,0.00318,LOC106632129,mRNA,NW_005054922.1:9585-32704,-,-,643,535,9.202123824,0.264,0.264,0.100637311,0.229015354,no,2,0,0
8094,0.00318,LOC115947913,mRNA,NW_005054330.1:1331726-1338491,+,-,751,602,9.401946124,0.318,0.318,0.036240136,0.113824521,no,2,0,0
10218,0.00318,MTHFD1L,mRNA,NW_005054392.1:202095-347713,-,-,19,24,4.426264755,-0.318,0.318,0.472580387,0.642795432,no,2,0,0
10688,0.00318,NOP2,mRNA,NW_005054320.1:7838902-7843355,-,-,225,215,7.781359714,0.072,0.072,0.639014016,0.769585216,no,2,0,0
11670,0.00318,POLR3A,mRNA,NW_005054300.1:15100196-15131830,-,-,1609,1432,10.5703301,0.169,0.169,0.205895478,0.371576995,no,2,0,0
12287,0.00318,RBL2,mRNA,NW_005054415.1:2430831-2448920,+,-,19639,22879,14.37578612,-0.22,0.22,0.087032414,0.207990991,no,2,0,0
12766,0.00318,RTN4,mRNA,NW_005054341.1:4189223-4216304,+,-,17906,22324,14.29598412,-0.318,0.318,0.038047663,0.117821648,no,2,0,0
12864,0.00318,SCAF8,mRNA,NW_005054316.1:7787800-7855996,-,-,2843,2507,11.38532318,0.181,0.181,0.18370496,0.343687761,no,2,0,0
13288,0.00318,SLC25A17,mRNA,NW_005054334.1:4470238-4483559,-,-,56,45,5.658211483,0.318,0.318,0.166761324,0.322129834,no,2,0,0
13760,0.00318,SPIN1,mRNA,NW_005054355.1:791448-853032,+,-,2305,2260,11.15639914,0.028,0.028,0.887724538,0.937740424,no,2,0,0
14263,0.00318,TDRD1,mRNA,NW_005054300.1:281676-298071,-,-,115,117,6.857980995,-0.02,0.02,0.951414197,0.973275736,no,2,0,0
14861,0.00318,TRIP12,mRNA,NW_005054371.1:2440630-2493912,-,-,27452,30666,14.82669744,-0.16,0.16,0.423664978,0.598952693,no,2,0,0
15407,0.00318,USP40,mRNA,NW_005054637.1:321361-344527,+,-,300,356,8.357552005,-0.244,0.244,0.149884978,0.299061568,no,2,0,0
15979,0.00318,ZNHIT6,mRNA,NW_005054336.1:904775-935118,-,-,20,25,4.491853096,-0.318,0.318,0.272112237,0.447898645,no,2,0,0
1408,0.00317,CCDC167,mRNA,NW_005054299.1:12762085-12771580,+,-,26,30,4.807354922,-0.266,0.266,0.463144974,0.63436992,no,2,0,0
3813,0.00317,G2E3,mRNA,NW_005054301.1:10314117-10336018,-,-,32,40,5.169925001,-0.317,0.317,0.268723063,0.444362152,no,2,0,0
4325,0.00317,GTF3C1,mRNA,NW_005054383.1:3068299-3106833,-,-,1170,1005,10.08679969,0.219,0.219,0.146994099,0.295276882,no,2,0,0
6889,0.00317,LOC102040489,mRNA,NW_005054317.1:6553631-6564833,-,-,370,402,8.592457037,-0.119,0.119,0.54016998,0.697311373,no,2,0,0
7834,0.00317,LOC106632176,transcript,NW_005055864.1:43-1020,+,-,130,161,7.184875343,-0.317,0.317,0.105281279,0.236029793,no,2,0,0
12081,0.00317,PXMP4,mRNA,NW_005054561.1:275045-278078,-,-,1456,1244,10.39874369,0.227,0.227,0.145101688,0.292762024,no,2,0,0
12331,0.00317,RC3H1,mRNA,NW_005054357.1:3326382-3388271,+,-,8034,7305,12.90491681,0.137,0.137,0.314789886,0.494923921,no,2,0,0
12661,0.00317,RPL8,mRNA,NW_005054374.1:3022920-3026573,-,-,163232,130996,17.16657502,0.317,0.317,0.186780209,0.347847596,no,2,0,0
13711,0.00317,SPACA9,mRNA,NW_005054329.1:3911118-3918347,-,-,273,235,7.988684687,0.211,0.211,0.481951872,0.650268544,no,2,0,0
13776,0.00317,SPPL2B,mRNA,NW_005054441.1:1473168-1496107,+,-,926,782,9.73809226,0.243,0.243,0.099781478,0.227702634,no,2,0,0
13987,0.00317,STX2,mRNA,NW_005054362.1:414181-424352,+,-,618,684,9.346513733,-0.149,0.149,0.290106877,0.467708519,no,2,0,0
14248,0.00317,TCOF1,mRNA,NW_005054308.1:6047491-6067328,+,-,542,435,8.932214752,0.317,0.317,0.102497684,0.231826925,no,2,0,0
15732,0.00317,YEATS2,mRNA,NW_005054388.1:1709005-1757805,-,-,248,300,8.098032083,-0.271,0.271,0.206878711,0.372911669,no,2,0,0
15774,0.00317,ZBTB2,mRNA,NW_005054392.1:116531-121755,+,-,260,324,8.189824559,-0.317,0.317,0.055218115,0.153435176,no,2,0,0
1188,0.00316,C1GALT1,mRNA,NW_005054307.1:4969368-4982623,-,-,76,76,6.247927513,0.014,0.014,0.945474598,0.96986371,no,2,0,0
2567,0.00316,DDRGK1,mRNA,NW_005054548.1:115934-148282,-,-,351,429,8.607330314,-0.288,0.288,0.120121184,0.258143524,no,2,0,0
2639,0.00316,DGCR2,mRNA,NW_005054330.1:4278232-4299865,+,-,857,734,9.63571812,0.224,0.224,0.122523789,0.261470934,no,2,0,0
3094,0.00316,EIF5,mRNA,NW_005054303.1:6694205-6700142,+,-,48940,45451,15.52636169,0.107,0.107,0.463551335,0.634714838,no,2,0,0
4093,0.00316,GNG7,mRNA,NW_005054491.1:1121308-1169012,+,-,27,33,4.906890596,-0.316,0.316,0.341275322,0.520781972,no,2,0,0
4098,0.00316,GNPDA2,mRNA,NW_005054297.1:11309472-11316867,-,-,296,334,8.299208018,-0.173,0.173,0.321212474,0.501865725,no,2,0,0
5204,0.00316,KIF4A,mRNA,NW_005054349.1:5213094-5231659,-,-,14,16,3.906890596,-0.176,0.176,0.674997335,0.795455998,no,2,0,0
10665,0.00316,NOB1,mRNA,NW_005054373.1:2849870-2855291,-,-,2204,1860,10.98868469,0.245,0.245,0.17935894,0.337777495,no,2,0,0
11694,0.00316,POU2F1,mRNA,NW_005054338.1:2442367-2487539,-,-,577,464,9.023754353,0.316,0.316,0.089561956,0.212460188,no,2,0,0
11960,0.00316,PSMD4,mRNA,NW_005054853.1:42279-50210,-,-,3980,4296,12.01471793,-0.11,0.11,0.397188489,0.573842644,no,2,0,0
14449,0.00316,TM2D2,mRNA,NW_005054535.1:724975-725500,+,-,81,70,6.238404739,0.218,0.218,0.497044852,0.662528049,no,2,0,0
14762,0.00316,TPGS1,mRNA,NW_005054491.1:414306-421720,+,-,758,859,9.659103963,-0.179,0.179,0.317607057,0.49794637,no,2,0,0
15078,0.00316,TRUB2,mRNA,NW_005054329.1:5793902-5797607,-,-,96,120,6.754887502,-0.316,0.316,0.048566134,0.140400279,no,2,0,0
15964,0.00316,ZNF711,transcript,NW_005054349.1:4104129-4120660,-,-,94,117,6.721099189,-0.316,0.316,0.158008001,0.310612067,no,2,0,0
960,0.00315,BACE1,mRNA,NW_005054447.1:778811-789819,+,-,60,75,6.076815597,-0.315,0.315,0.251357449,0.42546236,no,2,0,0
2361,0.00315,CUNH18orf25,mRNA,NW_005054365.1:1915722-1943751,+,-,1090,1226,10.17741954,-0.171,0.171,0.525684653,0.685040681,no,2,0,0
10861,0.00315,NUP155,mRNA,NW_005054401.1:1058828-1087938,-,-,143,122,7.049848549,0.236,0.236,0.2959403,0.47405431,no,2,0,0
11124,0.00315,PAXBP1,mRNA,NW_005054571.1:483870-505952,+,-,4745,3814,12.06322653,0.315,0.315,0.013902989,0.05815316,no,2,0,0
11627,0.00315,POC1B,mRNA,NW_005054331.1:1893746-1932411,-,-,59,55,5.832890014,0.111,0.111,0.588112035,0.732626745,no,2,0,0
11782,0.00315,PPP2R5C,mRNA,NW_005054303.1:5777040-5819441,+,-,4226,3546,11.92407019,0.253,0.253,0.062864019,0.167088233,no,2,0,0
12948,0.00315,SEC22B,mRNA,NW_005054421.1:893321-907888,+,-,1182,1470,10.37286506,-0.315,0.315,0.02984081,0.099439587,no,2,0,0
13636,0.00315,SNUPN,mRNA,NW_005054313.1:9933987-9943805,+,-,99,93,6.584962501,0.091,0.091,0.603803626,0.745096977,no,2,0,0
15513,0.00315,VPS39,mRNA,NW_005054312.1:382569-406196,+,-,790,731,9.570804438,0.113,0.113,0.479823489,0.648673806,no,2,0,0
15640,0.00315,WFS1,mRNA,NW_005054470.1:1163915-1195202,+,-,602,655,9.295768934,-0.122,0.122,0.382950432,0.560686694,no,2,0,0
545,0.00314,AP1B1,mRNA,NW_005054448.1:83-11683,-,-,829,849,9.712527,-0.035,0.035,0.819029629,0.894896208,no,2,0,0
907,0.00314,ATRIP,mRNA,NW_005054339.1:177332-186615,+,-,50,48,5.614709844,0.025,0.025,0.929451188,0.961803979,no,2,0,0
1204,0.00314,C2CD2,mRNA,NW_005054438.1:1506919-1540556,+,-,1113,1385,10.28655776,-0.314,0.314,0.04193356,0.126295061,no,2,0,0
1916,0.00314,CLIP1,mRNA,NW_005054362.1:3101848-3151029,-,-,238,236,7.888743249,0.01,0.01,0.972673756,0.985635225,no,2,0,0
2871,0.00314,DRC3,mRNA,NW_005054399.1:499736-514046,+,-,4,4,2,0.256,0.256,0.663223456,0.787111746,no,0,0,0
3665,0.00314,FKBP1A,mRNA,NW_005054337.1:2281129-2297871,+,-,1261,1014,10.15165083,0.314,0.314,0.091464365,0.215428669,no,2,0,0
5165,0.00314,KIAA1328,mRNA,NW_005054378.1:501671-669172,+,-,86,69,6.276124405,0.314,0.314,0.128126391,0.269342617,no,2,0,0
5866,0.00314,LOC102033981,mRNA,NW_005054852.1:24848-44038,-,-,880,787,9.703038389,0.162,0.162,0.366362685,0.545666466,no,2,0,0
8324,0.00314,LOC115948213,lnc_RNA,NW_005054361.1:3818795-3821077,-,-,295,262,8.121533517,0.173,0.173,0.328793369,0.508709367,no,2,0,0
9308,0.00314,LOC115949445,mRNA,NW_005061463.1:267-825,-,-,8,8,3,0.095,0.095,0.819004346,0.894896208,no,0,0,0
9578,0.00314,LYRM2,mRNA,NW_005054332.1:4551370-4553034,-,-,747,665,9.463524373,0.167,0.167,0.364641415,0.544161975,no,2,0,0
10964,0.00314,OSBP2,mRNA,NW_005054448.1:465579-538667,+,-,14709,12539,13.73386272,0.23,0.23,0.216660359,0.385156494,no,2,0,0
11290,0.00314,PEX13,mRNA,NW_005054341.1:2261764-2266055,-,-,852,685,9.58590145,0.314,0.314,0.052468846,0.147910679,no,2,0,0
12648,0.00314,RPL35A,mRNA,NW_005054309.1:2652828-2655889,+,-,2371,2142,11.13987106,0.146,0.146,0.546898967,0.701927252,no,2,0,0
12870,0.00314,SCAP,mRNA,NW_005054724.1:38978-98477,+,-,210,262,7.882643049,-0.314,0.314,0.098596159,0.226093422,no,2,0,0
13853,0.00314,SSBP2,mRNA,NW_005054431.1:1477824-1599954,+,-,2609,2912,11.43071389,-0.158,0.158,0.508314639,0.671772035,no,2,0,0
14808,0.00314,TRAM2,mRNA,NW_005054377.1:2098704-2112930,-,-,464,400,8.754887502,0.215,0.215,0.303466995,0.482011731,no,2,0,0
15497,0.00314,VPS16,mRNA,NW_005054722.1:99399-123556,-,-,244,243,7.927777962,-0.002,0.002,0.99355746,0.996405962,no,2,0,0
290,0.00313,AGFG1,mRNA,NW_005054371.1:1831163-1857728,+,-,4035,3248,11.83031713,0.313,0.313,0.04007124,0.122159409,no,2,0,0
995,0.00313,BBS4,mRNA,NW_005054398.1:2547170-2582501,+,-,717,595,9.357552005,0.27,0.27,0.281217546,0.45808228,no,2,0,0
1046,0.00313,BET1,mRNA,NW_005054307.1:6319988-6329647,+,-,123,126,6.960001932,-0.034,0.034,0.887265211,0.937416981,no,2,0,0
1432,0.00313,CCDC40,mRNA,NW_005054612.1:93038-103445,+,-,22,19,4.357552005,0.174,0.174,0.63023193,0.764786353,no,2,0,0
2555,0.00313,DDA1,mRNA,NW_005054695.1:79088-82117,+,-,1398,1695,10.59479112,-0.277,0.277,0.033064412,0.106794209,no,2,0,0
3516,0.00313,FBH1,mRNA,NW_005054430.1:1509401-1545205,-,-,937,951,9.882643049,-0.023,0.023,0.92098798,0.9569427,no,2,0,0
3570,0.00313,FBXW2,mRNA,NW_005054329.1:39804-46903,+,-,380,341,8.493855449,0.155,0.155,0.255535306,0.430225735,no,2,0,0
5190,0.00313,KIF20B,mRNA,NW_005054300.1:8879118-8909816,-,-,24,26,4.64385619,-0.075,0.075,0.78979682,0.876176375,no,2,0,0
9169,0.00313,LOC115949299,lnc_RNA,NW_005055542.1:690-5890,+,-,17,15,4,0.195,0.195,0.535403279,0.693236498,no,2,0,0
11729,0.00313,PPIL1,mRNA,NW_005054425.1:30075-32998,-,-,107,94,6.651051691,0.192,0.192,0.479152538,0.648062806,no,2,0,0
11777,0.00313,PPP2R2D,mRNA,NW_005054506.1:647917-671252,-,-,1198,968,10.08081753,0.309,0.309,0.014737897,0.060589682,no,2,0,0
12009,0.00313,PTK2,mRNA,NW_005054419.1:1318381-1490498,+,-,403,344,8.544964433,0.228,0.228,0.245861878,0.419115424,no,2,0,0
13071,0.00313,SFRP1,mRNA,NW_005054535.1:514196-538870,+,-,1,1,0,-0.129,0.129,0.893482748,0.941305333,no,0,0,0
14334,0.00313,TFB1M,mRNA,NW_005054316.1:7562156-7589147,+,-,206,242,7.807354922,-0.236,0.236,0.298339753,0.476339801,no,2,0,0
15516,0.00313,VPS4A,mRNA,NW_005054373.1:2756180-2759917,+,-,8182,8290,13.00772811,-0.019,0.019,0.901026343,0.945266968,no,2,0,0
2221,0.00312,CRYBG3,mRNA,NW_005054338.1:2072535-2139816,+,-,428,531,8.905387005,-0.312,0.312,0.249231171,0.423075745,no,2,0,0
2365,0.00312,CUNH19orf44,mRNA,NW_005054549.1:742040-746984,+,-,700,564,9.303780748,0.312,0.312,0.032292523,0.105157904,no,2,0,0
3588,0.00312,FEM1B,mRNA,NW_005054366.1:2780981-2784003,+,-,10533,13071,13.52674374,-0.312,0.312,0.097567742,0.224534185,no,2,0,0
4340,0.00312,GUCD1,mRNA,NW_005054483.1:915273-922725,+,-,414,477,8.799281622,-0.206,0.206,0.211117259,0.378331326,no,2,0,0
4592,0.00312,HPSE,mRNA,NW_005054304.1:751866-764102,-,-,5073,5461,12.36276574,-0.106,0.106,0.505834209,0.669492216,no,2,0,0
4870,0.00312,INVS,mRNA,NW_005054311.1:7404894-7487923,-,-,247,210,7.836050355,0.235,0.235,0.144824739,0.292492458,no,2,0,0
8136,0.00312,LOC115947961,lnc_RNA,NW_005054334.1:2083512-2084573,-,-,589,638,9.260919534,-0.118,0.118,0.583891749,0.729776817,no,2,0,0
10168,0.00312,MRTO4,mRNA,NW_005054473.1:171958-174529,+,-,84,105,6.562242424,-0.312,0.312,0.142161618,0.288207433,no,2,0,0
12664,0.00312,RPLP2,mRNA,NW_005054312.1:8854647-8858775,+,-,13504,11028,13.58237724,0.292,0.292,0.250175227,0.424223726,no,2,0,0
12924,0.00312,SDF2,mRNA,NW_005054387.1:2587879-2590198,-,-,908,1127,9.990813079,-0.312,0.312,0.055997778,0.154497661,no,2,0,0
13575,0.00312,SMOX,mRNA,NW_005054452.1:1311966-1337980,-,-,11757,10591,13.4478581,0.151,0.151,0.373219605,0.55191782,no,2,0,0
13721,0.00312,SPART,mRNA,NW_005054412.1:71986-84965,+,-,3131,2622,11.49009875,0.256,0.256,0.348999863,0.528681678,no,2,0,0
13872,0.00312,ST3GAL1,mRNA,NW_005054394.1:1020207-1045765,-,-,1181,1429,10.34983409,-0.275,0.275,0.211748452,0.37917746,no,2,0,0
14113,0.00312,TACC3,mRNA,NW_005054458.1:620803-637113,-,-,17081,15190,13.97795066,0.169,0.169,0.352572494,0.532118472,no,2,0,0
14682,0.00312,TNFRSF11A,mRNA,NW_005054359.1:404948-423423,-,-,213,213,7.73470962,-0.003,0.003,0.988572036,0.994074525,no,2,0,0
2185,0.00311,CREG1,mRNA,NW_005054338.1:2370540-2372190,+,-,52389,57531,15.74609438,-0.135,0.135,0.504707233,0.668447712,no,2,0,0
2326,0.00311,CUNH11orf58,mRNA,NW_005054410.1:1849788-1854469,+,-,874,744,9.659995892,0.232,0.232,0.124430204,0.264249607,no,2,0,0
4635,0.00311,HSPB1,mRNA,NW_005054387.1:890319-892958,-,-,23,19,4.392317423,0.311,0.311,0.385186986,0.562538339,no,2,0,0
4868,0.00311,INTS9,mRNA,NW_005054576.1:164271-220059,+,-,591,477,9.060695932,0.311,0.311,0.018358463,0.071082436,no,2,0,0
9583,0.00311,LYSMD4,mRNA,NW_005054366.1:597978-604985,-,-,1692,1518,10.64835758,0.157,0.157,0.544362307,0.70011055,no,2,0,0
10219,0.00311,MTHFD2,mRNA,NW_005054684.1:108534-116576,-,-,6260,5047,12.46492858,0.311,0.311,0.099242373,0.226792397,no,2,0,0
10581,0.00311,NFYB,mRNA,NW_005054598.1:358682-374876,+,-,1647,1560,10.64700864,0.079,0.079,0.635682376,0.767660628,no,2,0,0
12384,0.00311,RETREG3,mRNA,NW_005054559.1:552869-562365,+,-,21810,17575,14.26535866,0.311,0.311,0.134618514,0.278613358,no,2,0,0
12628,0.00311,RPL14,mRNA,NW_005054361.1:4171240-4174812,+,-,28812,27057,14.76976038,0.091,0.091,0.737703576,0.839727664,no,2,0,0
12663,0.00311,RPLP0,mRNA,NW_005054330.1:6068317-6071447,-,-,56466,46556,15.65259293,0.278,0.278,0.272886478,0.448489731,no,2,0,0
12741,0.00311,RSBN1L,mRNA,NW_005054354.1:3874919-3907202,+,-,4132,3350,11.86920825,0.302,0.302,0.041650234,0.125660346,no,2,0,0
13028,0.00311,SERPINC1,mRNA,NW_005054357.1:3395094-3399585,+,-,105,117,6.794415866,-0.15,0.15,0.56814176,0.717954067,no,2,0,0
15284,0.00311,UBN1,mRNA,NW_005054383.1:1489823-1517799,-,-,3220,2902,11.57978733,0.15,0.15,0.521426075,0.681763379,no,2,0,0
15805,0.00311,ZC3H12C,mRNA,NW_005054302.1:4358846-4397456,-,-,8,10,3.169925001,-0.311,0.311,0.491447975,0.657933177,no,1,0,0
1389,0.0031,CCDC117,mRNA,NW_005054330.1:1040296-1046679,+,-,47060,54627,15.63377573,-0.215,0.215,0.266004898,0.441252714,no,2,0,0
2878,0.0031,DRG1,mRNA,NW_005054330.1:6525104-6532296,+,-,122,99,6.787902559,0.31,0.31,0.220679186,0.38997911,no,2,0,0
5175,0.0031,KIAA2026,mRNA,NW_005054390.1:834803-882281,-,-,798,772,9.616548844,0.047,0.047,0.860641428,0.921051836,no,2,0,0
5300,0.0031,KRIT1,mRNA,NW_005054307.1:7207603-7228036,+,-,140,160,7.22881869,-0.191,0.191,0.26982411,0.445630188,no,2,0,0
6404,0.0031,LOC102037518,mRNA,NW_005054685.1:60348-62192,+,-,48,57,5.714245518,-0.241,0.241,0.472975468,0.643118465,no,2,0,0
6659,0.0031,LOC102039131,mRNA,NW_005054339.1:5487034-5496871,+,-,4603,4990,12.22776634,-0.116,0.116,0.453890593,0.625997807,no,2,0,0
10359,0.0031,N4BP1,mRNA,NW_005054415.1:117368-135168,-,-,9957,8030,13.13466696,0.31,0.31,0.140015502,0.285844553,no,2,0,0
11457,0.0031,PITPNC1,mRNA,NW_005054395.1:2444225-2486513,-,-,498,618,9.124121312,-0.31,0.31,0.052826558,0.148508737,no,2,0,0
13348,0.0031,SLC30A6,mRNA,NW_005054299.1:15690189-15704557,+,-,397,325,8.495855027,0.291,0.291,0.074239948,0.187158974,no,2,0,0
13829,0.0031,SRP9,mRNA,NW_005054434.1:1163826-1167826,-,-,452,561,8.984418459,-0.31,0.31,0.04398679,0.130647809,no,2,0,0
14238,0.0031,TCF25,mRNA,NW_005054373.1:2654459-2669824,+,-,2658,2333,11.28511319,0.188,0.188,0.445992432,0.61936086,no,2,0,0
15873,0.0031,ZFYVE26,mRNA,NW_005054301.1:15799399-15846201,+,-,2570,2073,11.18084157,0.31,0.31,0.155945453,0.307729212,no,2,0,0
15905,0.0031,ZNF217,mRNA,NW_005054356.1:2919529-2932461,+,-,906,731,9.676838606,0.31,0.31,0.119084428,0.256681453,no,2,0,0
1969,0.00309,CNBP,mRNA,NW_005054626.1:104000-106834,-,-,18277,22642,14.32048327,-0.309,0.309,0.094861918,0.22076098,no,2,0,0
1983,0.00309,CNKSR3,mRNA,NW_005054316.1:7990518-8017142,+,-,56,65,5.918863237,-0.199,0.199,0.3854022,0.562661475,no,2,0,0
2321,0.00309,CUNH11orf16,mRNA,NW_005054416.1:58777-69693,-,-,154,124,7.118941073,0.309,0.309,0.363821029,0.543666649,no,2,0,0
2857,0.00309,DPY19L1,mRNA,NW_005054497.1:1141375-1199638,+,-,187,217,7.658211483,-0.213,0.213,0.20189379,0.366788199,no,2,0,0
2935,0.00309,DYNC1H1,mRNA,NW_005054303.1:5826779-5868937,+,-,5196,4721,12.27568804,0.138,0.138,0.521743758,0.681937528,no,2,0,0
3127,0.00309,ELP1,mRNA,NW_005054379.1:933543-965105,-,-,189,234,7.724513853,-0.309,0.309,0.285083802,0.462350111,no,2,0,0
4983,0.00309,JAM2,mRNA,NW_005054397.1:339217-355341,+,-,27,32,4.882643049,-0.246,0.246,0.481151299,0.649546296,no,2,0,0
6470,0.00309,LOC102037921,mRNA,NW_005055116.1:14171-21697,+,-,1439,1161,10.34429591,0.309,0.309,0.044320706,0.131352797,no,2,0,0
8114,0.00309,LOC115947936,mRNA,NW_005054331.1:6634512-6634989,+,-,87,76,6.348728154,0.185,0.185,0.552209698,0.705047797,no,2,0,0
8563,0.00309,LOC115948517,lnc_RNA,NW_005054417.1:19046-22967,+,-,1,1,0,-0.309,0.309,0.722953147,0.82946428,no,0,0,0
11498,0.00309,PLA2R1,mRNA,NW_005054298.1:14643538-14677802,-,-,687,701,9.438791853,-0.028,0.028,0.900803135,0.945266968,no,2,0,0
12583,0.00309,RNMT,mRNA,NW_005054350.1:3108637-3124284,-,-,3698,3437,11.80069771,0.105,0.105,0.431291418,0.605835206,no,2,0,0
12662,0.00309,RPL9,mRNA,NW_005054297.1:9502414-9507416,-,-,44845,36197,15.30638216,0.309,0.309,0.236191394,0.408892992,no,2,0,0
15266,0.00309,UBE2Q1,mRNA,NW_005054546.1:633415-641692,-,-,24714,19949,14.44679254,0.309,0.309,0.126718696,0.267577958,no,2,0,0
15562,0.00309,WASF2,mRNA,NW_005054436.1:264988-276431,+,-,686,579,9.30492167,0.245,0.245,0.1062643,0.237667852,no,2,0,0
5490,0.00308,LNPEP,mRNA,NW_005054619.1:35474-85749,-,-,256,316,8.159871337,-0.308,0.308,0.178089228,0.336484367,no,2,0,0
5987,0.00308,LOC102034724,mRNA,NW_005054330.1:6605743-6618677,+,-,17,20,4.209453366,-0.201,0.201,0.516173138,0.67813153,no,2,0,0
9027,0.00308,LOC115949139,mRNA,NW_005054804.1:53126-57841,-,-,490,606,9.098032083,-0.308,0.308,0.171613797,0.329007159,no,2,0,0
9211,0.00308,LOC115949345,mRNA,NW_005056186.1:282-3991,-,-,1768,1429,10.64250303,0.308,0.308,0.146812294,0.29504644,no,2,0,0
10972,0.00308,OSBPL8,mRNA,NW_005054310.1:3267871-3333489,+,-,906,935,9.846273911,-0.046,0.046,0.77940693,0.868650472,no,2,0,0
