Index,Sort order,GeneID,gene_type,locus,strand,sex-linked,avg fIFOR,avg fUFOR,log2(avg),log2(FC),abs(log2FC),pvalue,padj,significant,Num_over_min_min nCount,Num_over_min_log2(FC),DIFF_EXP
4835,-21.9,INO80C,mRNA,NW_005054311.1:2129936-2159456,+,-,469,279,8.54689446,0.748,0.748,0.145348766,0.918092984,no,2,0,0
6152,1.3,LOC102035943,mRNA,NW_005054600.1:30248-78375,-,-,20,21,4.357552005,-0.058,0.058,0.937704395,1,no,2,0,0
8505,-30.7,LOC115948444,lnc_RNA,NW_005054399.1:23133-25951,-,-,8,13,3.392317423,-0.731,0.731,0.274973271,0.995552748,no,1,0,0
9914,15.6,MFSD8,mRNA,NW_005054527.1:405499-415395,+,-,66,52,5.882643049,0.341,0.341,0.370417667,1,no,2,0,0
1866,14.8,CINP,mRNA,NW_005054303.1:5990688-5995636,-,-,26,25,4.672425342,0.03,0.03,0.956905687,1,no,2,0,0
2554,0.1,DCXR,mRNA,NW_005054578.1:160912-164346,+,-,22,29,4.672425342,-0.374,0.374,0.471882081,1,no,2,0,0
3786,48.1,FUCA2,mRNA,NW_005054316.1:5677432-5687982,-,-,57,37,5.554588852,0.627,0.627,0.265226041,0.98833025,no,2,0,0
4892,33.1,IQGAP2,mRNA,NW_005054440.1:1489518-1591723,-,-,888,943,9.838416076,-0.088,0.088,0.830507399,1,no,2,0,0
9333,-16.3,LOC115949473,lnc_RNA,NW_005054302.1:3936283-3938185,+,-,63,79,6.14974712,-0.326,0.326,0.486736733,1,no,2,0,0
10027,50.8,MMUT,mRNA,NW_005054377.1:806093-820976,-,-,286,226,8,0.346,0.346,0.371722724,1,no,2,0,0
10266,-26.3,MUSTN1,mRNA,NW_005054339.1:2075890-2079627,+,-,25,21,4.523561956,0.214,0.214,0.686283041,1,no,2,0,0
10192,19.6,MST1,mRNA,NW_005054339.1:387015-391578,+,-,18,13,3.95419631,0.441,0.441,0.533202644,1,no,2,0,0
10842,70.2,NUDT15,mRNA,NW_005054322.1:4050587-4053345,+,-,10,16,3.700439718,-0.746,0.746,0.281542739,0.996428437,no,2,0,0
11638,16,POGZ,mRNA,NW_005054778.1:37255-60900,-,-,131,111,6.918863237,0.249,0.249,0.557109462,1,no,2,0,0
12868,5.7,SCAMP4,mRNA,NW_005054441.1:340941-357482,-,-,531,382,8.83447105,0.477,0.477,0.27085984,0.99333414,no,2,0,0
13095,28.7,SGPL1,mRNA,NW_005054631.1:26593-50182,+,-,352,468,8.6794801,-0.409,0.409,0.414796393,1,no,2,0,0
2669,-2,DHX33,mRNA,NW_005054531.1:796235-806830,+,-,205,343,8.098032083,-0.745,0.745,0.047913419,0.721356519,no,2,0,0
3274,14.2,ESPL1,mRNA,NW_005055031.1:2345-25574,-,-,64,63,5.988684687,0.007,0.007,0.988933269,1,no,2,0,0
6780,26.5,LOC102039841,mRNA,NW_005054546.1:734150-745634,+,-,3,3,1.584962501,-0.041,0.041,0.966402935,1,no,0,0,0
8322,72.5,LOC115948210,lnc_RNA,NW_005054360.1:3422011-3437637,+,-,52,54,5.727920455,-0.048,0.048,0.9269675,1,no,2,0,0
10067,-15.7,MPHOSPH10,mRNA,NW_005054313.1:8189394-8195726,+,-,95,57,6.247927513,0.745,0.745,0.214573114,0.969530797,no,2,0,0
11286,5.3,PEX10,mRNA,NW_005054449.1:894258-898015,-,-,845,712,9.604553229,0.247,0.247,0.564917057,1,no,2,0,0
14012,-20.3,SULF1,mRNA,NW_005054346.1:1537803-1659804,-,-,27,16,4.426264755,0.745,0.745,0.337830813,1,no,2,0,0
14849,9,TRIM54,mRNA,NW_005054669.1:30946-32419,+,-,23,38,4.930737338,-0.745,0.745,0.214301231,0.969530797,no,2,0,0
1815,-74.4,CHRAC1,mRNA,NW_005054419.1:1561492-1567932,-,-,234,190,7.727920455,0.306,0.306,0.519442491,1,no,2,0,0
1882,52.7,CKS1B,mRNA,NW_005054546.1:728216-729073,+,-,57,56,5.820178962,0.05,0.05,0.900247418,1,no,2,0,0
10217,35.1,MTG2,mRNA,NW_005054356.1:161626-166862,-,-,34,31,5.022367813,0.121,0.121,0.803907336,1,no,2,0,0
10482,-2.9,NDUFAF7,mRNA,NW_005054299.1:15770609-15777055,-,-,90,97,6.54689446,-0.106,0.106,0.717445105,1,no,2,0,0
11848,-16.5,PRKAR2A,mRNA,NW_005054317.1:6237125-6273192,-,-,214,243,7.836050355,-0.186,0.186,0.687280798,1,no,2,0,0
1270,-15.8,CALD1,mRNA,NW_005054384.1:1035818-1207089,+,-,10,7,3.087462841,0.597,0.597,0.427146329,1,no,1,0,0
3647,38.6,FHL2,mRNA,NW_005054315.1:5960174-5985522,+,-,11,17,3.807354922,-0.643,0.643,0.352724644,1,no,2,0,0
4610,47.4,HSD11B1L,mRNA,NW_005054491.1:186149-191749,+,-,21,27,4.584962501,-0.369,0.369,0.561285662,1,no,2,0,0
10474,-13.6,NDUFA6,mRNA,NW_005054334.1:5124175-5126467,-,-,367,481,8.727920455,-0.392,0.392,0.278012978,0.996428437,no,2,0,0
12506,6.8,RLF,mRNA,NW_005054499.1:365177-403368,+,-,1512,1476,10.54496443,0.035,0.035,0.931627783,1,no,2,0,0
13809,2,SRD5A3,mRNA,NW_005054297.1:13973114-13978193,+,-,23,17,4.321928095,0.477,0.477,0.394626549,1,no,2,0,0
13929,-1.1,STIM2,mRNA,NW_005054297.1:5487612-5521540,+,-,167,215,7.577428828,-0.362,0.362,0.298707827,1,no,2,0,0
9012,-13.3,LOC115949102,lnc_RNA,NW_005054770.1:7376-8760,+,-,100,135,6.876516947,-0.433,0.433,0.427068815,1,no,2,0,0
11419,0.5,PIGW,mRNA,NW_005054368.1:1692701-1694751,-,-,39,42,5.339850003,-0.068,0.068,0.878496905,1,no,2,0,0
133,-28.8,ACP6,mRNA,NW_005054338.1:3232749-3239008,-,-,321,217,8.071462363,0.562,0.562,0.172936493,0.942321763,no,2,0,0
447,20,ANAPC5,mRNA,NW_005054362.1:2717547-2730093,-,-,95,60,6.276124405,0.661,0.661,0.178151142,0.951105404,no,2,0,0
3771,-31,FSD2,mRNA,NW_005054313.1:2917129-2931255,+,-,2,2,1,0.237,0.237,0.890521484,1,no,0,0,0
4319,-62.8,GTF2F2,mRNA,NW_005054322.1:3056974-3136026,+,-,106,82,6.554588852,0.354,0.354,0.457806375,1,no,2,0,0
9540,-47.6,LSM14B,mRNA,NW_005054356.1:189231-196557,-,-,98,163,7.027905997,-0.741,0.741,0.062510514,0.775702712,no,2,0,0
10572,27.5,NFKBIA,mRNA,NW_005054301.1:8223577-8227571,+,-,390,371,8.571752644,0.074,0.074,0.84198225,1,no,2,0,0
13008,13.3,SEPTIN12,mRNA,NW_005054383.1:1739788-1742607,-,-,988,938,9.911391988,0.075,0.075,0.844585143,1,no,2,0,0
13917,-7.1,STAT4,mRNA,NW_005054298.1:28444392-28482297,+,-,148,152,7.22881869,-0.043,0.043,0.920523597,1,no,2,0,0
529,31.2,ANTXR2,mRNA,NW_005054304.1:283791-357199,-,-,1119,670,9.804937672,0.74,0.74,0.067298258,0.785153666,no,2,0,0
1751,-19.8,CFAP99,mRNA,NW_005054372.1:674331-724884,+,-,8,14,3.459431619,-0.733,0.733,0.282935175,0.996428437,no,1,0,0
2717,10.7,DLG3,mRNA,NW_005054314.1:7556235-7594315,+,-,46,77,5.942514505,-0.74,0.74,0.067476843,0.785153666,no,2,0,0
5024,-10.7,KATNBL1,mRNA,NW_005054301.1:14694608-14711874,-,-,53,59,5.807354922,-0.163,0.163,0.697982812,1,no,2,0,0
5202,33,KIF3B,mRNA,NW_005054337.1:2641325-2649879,+,-,95,120,6.74819285,-0.332,0.332,0.37658786,1,no,2,0,0
5852,8.7,LOC102033908,mRNA,NW_005054597.1:480523-495474,-,-,120,192,7.285402219,-0.679,0.679,0.188648467,0.957014019,no,2,0,0
10727,11.5,NPRL3,mRNA,NW_005054383.1:2948599-2989848,+,-,10096,8425,13.17687438,0.261,0.261,0.544026518,1,no,2,0,0
11487,-6.8,PKP4,mRNA,NW_005054523.1:655830-694324,+,-,30,22,4.700439718,0.444,0.444,0.429775187,1,no,2,0,0
13320,-61.9,SLC26A2,mRNA,NW_005054308.1:11128107-11135801,+,-,612,434,9.030667136,0.498,0.498,0.468255864,1,no,2,0,0
13406,56,SLC3A1,mRNA,NW_005054299.1:7842817-7855540,+,-,57,79,6.087462841,-0.481,0.481,0.321264282,1,no,2,0,0
2306,18.8,CUBN,mRNA,NW_005054307.1:9830185-9972581,-,-,137,103,6.906890596,0.414,0.414,0.405599168,1,no,2,0,0
4714,-3.9,IFT22,mRNA,NW_005054387.1:13757-16985,-,-,65,64,6.011227255,0.023,0.023,0.950908391,1,no,2,0,0
5399,-38.8,LEPROT,mRNA,NW_005054555.1:92640-97510,+,-,2328,1542,10.91811785,0.595,0.595,0.126031654,0.890497069,no,2,0,0
5925,4.3,LOC102034352,mRNA,NW_005054383.1:2932902-2933702,-,-,9931275,7180502,23.02848625,0.468,0.468,0.190104202,0.957014019,no,2,0,0
9439,23,LPXN,mRNA,NW_005054416.1:1768593-1771470,+,-,259,321,8.17990909,-0.308,0.308,0.434814773,1,no,2,0,0
9726,7.7,MASP2,mRNA,NW_005054450.1:1634635-1638593,-,-,46,51,5.599912842,-0.181,0.181,0.736994838,1,no,2,0,0
11312,-23.9,PGAM5,mRNA,NW_005054330.1:2640402-2649761,-,-,1670,1001,10.38316426,0.739,0.739,0.034195512,0.667479874,no,2,0,0
11579,-31.5,PLPPR1,mRNA,NW_005054638.1:1671-69948,-,-,129,86,6.74819285,0.584,0.584,0.264185029,0.987668376,no,2,0,0
3656,-15.6,FIGNL1,mRNA,NW_005054464.1:565186-569380,-,-,29,17,4.523561956,0.738,0.738,0.140313828,0.915618701,no,2,0,0
3939,-4.2,GDE1,mRNA,NW_005054319.1:4998303-5004313,+,-,753,605,9.407267764,0.317,0.317,0.251524894,0.986461213,no,2,0,0
8994,-38.6,LOC115949080,mRNA,NW_005054743.1:120465-123767,+,-,4,5,2.169925001,-0.543,0.543,0.566587986,1,no,0,0,0
11402,-73.8,PIGB,mRNA,NW_005054313.1:6048290-6055321,+,-,9,10,3.247927513,-0.048,0.048,0.941758947,1,no,1,0,0
1911,-36.2,CLGN,mRNA,NW_005054453.1:534078-552570,-,-,115,110,6.813781191,0.064,0.064,0.911593406,1,no,2,0,0
1983,9.7,CNKSR3,mRNA,NW_005054316.1:7990518-8017142,+,-,82,67,6.21916852,0.297,0.297,0.429394784,1,no,2,0,0
4436,3,HELQ,mRNA,NW_005054304.1:771339-785519,-,-,114,173,7.164906927,-0.599,0.599,0.241158244,0.983616016,no,2,0,0
6111,-50.7,LOC102035692,mRNA,NW_005054366.1:108368-110429,-,-,20,17,4.209453366,0.247,0.247,0.693675547,1,no,2,0,0
6185,73.7,LOC102036121,mRNA,NW_005054301.1:18806750-18812772,+,-,32,26,4.857980995,0.3,0.3,0.632412867,1,no,2,0,0
9807,40.4,ME1,mRNA,NW_005054328.1:4588709-4744443,-,-,99,67,6.375039431,0.571,0.571,0.370124407,1,no,2,0,0
13051,45.7,SETD6,mRNA,NW_005054343.1:3337656-3341571,-,-,45,76,5.918863237,-0.737,0.737,0.098543952,0.853235255,no,2,0,0
14792,11.5,TRADD,mRNA,NW_005054343.1:2144101-2154924,+,-,68,46,5.832890014,0.544,0.544,0.361970181,1,no,2,0,0
2084,21.2,COMMD7,mRNA,NW_005054337.1:2754804-2770254,-,-,105,123,6.832890014,-0.219,0.219,0.614007935,1,no,2,0,0
3495,25.6,FANCG,mRNA,NW_005054471.1:485565-494142,+,-,53,61,5.832890014,-0.212,0.212,0.617747583,1,no,2,0,0
4976,67.2,JAGN1,mRNA,NW_005054317.1:6566271-6567231,-,-,32,32,5,0.003,0.003,0.995777936,1,no,2,0,0
6175,-6.1,LOC102036072,mRNA,NW_005054300.1:11411826-11421702,-,-,61,73,6.06608919,-0.27,0.27,0.510543981,1,no,2,0,0
9605,-2.4,MAD2L1BP,mRNA,NW_005054299.1:18528776-18531600,+,-,652,793,9.496853777,-0.283,0.283,0.504169844,1,no,2,0,0
10835,-51.5,NUDCD1,mRNA,NW_005054353.1:5020261-5046819,-,-,128,175,7.243173983,-0.448,0.448,0.157381214,0.938644041,no,2,0,0
11002,-40.6,OTULIN,mRNA,NW_005054340.1:2257463-2269062,+,-,1890,1139,10.56462586,0.731,0.731,0.017648233,0.598528436,no,2,0,0
11534,6.4,PLEKHA2,mRNA,NW_005054535.1:726290-737620,-,-,892,957,9.852529509,-0.102,0.102,0.834438811,1,no,2,0,0
11689,-19,PORCN,mRNA,NW_005055143.1:14979-20800,-,-,75,60,6.076815597,0.304,0.304,0.51766136,1,no,2,0,0
15237,23.1,UBA7,mRNA,NW_005054339.1:320545-328231,-,-,22,26,4.584962501,-0.243,0.243,0.740998985,1,no,2,0,0
1431,-65,CCDC39,mRNA,NW_005054309.1:5081081-5099985,+,-,6,11,3.087462841,-0.735,0.735,0.248134045,0.985124273,no,1,0,0
3250,-11.5,ERI2,mRNA,NW_005054319.1:4661938-4666883,+,-,44,29,5.189824559,0.657,0.657,0.200392292,0.961213073,no,2,0,0
6173,39.2,LOC102036057,mRNA,NW_005054487.1:102734-108917,+,-,41,30,5.14974712,0.464,0.464,0.273067674,0.994861629,no,2,0,0
8761,-32.2,LOC115948762,snoRNA,NW_005054510.1:613271-613367,+,-,4,3,1.807354922,0.027,0.027,0.984211213,1,no,0,0,0
9996,7.8,MLLT11,mRNA,NW_005054618.1:314393-318357,+,-,67,91,6.303780748,-0.451,0.451,0.317846582,1,no,2,0,0
10254,29,MTX1,mRNA,NW_005054582.1:202358-205563,+,-,92,97,6.562242424,-0.086,0.086,0.87297304,1,no,2,0,0
157,19.7,ACTR2,mRNA,NW_005054396.1:986264-1004436,+,-,1658,1513,10.63072216,0.132,0.132,0.72767744,1,no,2,0,0
1967,-20.4,CMTR2,mRNA,NW_005054343.1:3218580-3224620,-,-,50,59,5.768184325,-0.237,0.237,0.601231218,1,no,2,0,0
5967,18.8,LOC102034588,mRNA,NW_005054420.1:999351-1002593,+,-,31,47,5.285402219,-0.59,0.59,0.224906948,0.97227033,no,2,0,0
6249,-3.5,LOC102036486,mRNA,NW_005054399.1:644146-645249,+,-,81,95,6.459431619,-0.23,0.23,0.571969327,1,no,2,0,0
13824,-2.6,SRP14,mRNA,NW_005054301.1:15255665-15292686,-,-,5271,5368,12.37707493,-0.026,0.026,0.944188884,1,no,2,0,0
15486,-42.5,VKORC1L1,mRNA,NW_005054387.1:1663367-1669606,+,-,86,143,6.839203788,-0.734,0.734,0.020211088,0.598528436,no,2,0,0
7074,-21.2,LOC102041682,mRNA,NW_005054341.1:4617866-4629266,+,-,1012,651,9.699572453,0.636,0.636,0.202651158,0.963446383,no,2,0,0
9149,-54.8,LOC115949279,snoRNA,NW_005055359.1:5407-5476,+,-,17,19,4.169925001,-0.119,0.119,0.825200756,1,no,2,0,0
9554,7.1,LTC4S,mRNA,NW_005054308.1:5586564-5594123,+,-,76,126,6.658211483,-0.733,0.733,0.127614064,0.895129755,no,2,0,0
13147,43.3,SHISA4,mRNA,NW_005054425.1:109242-113091,+,-,53,44,5.599912842,0.281,0.281,0.517682983,1,no,2,0,0
316,-29.3,AHCYL2,mRNA,NW_005054430.1:1762615-1789592,-,-,387,400,8.620219826,-0.05,0.05,0.85552799,1,no,2,0,0
515,25.6,ANO10,mRNA,NW_005054351.1:5003223-5123472,+,-,59,48,5.741466986,0.31,0.31,0.505145369,1,no,2,0,0
1015,63.7,BCL2A1,mRNA,NW_005054313.1:1316330-1318322,-,-,8,10,3.169925001,-0.318,0.318,0.748590753,1,no,1,0,0
1236,0.182,CACNA1B,mRNA,NW_005054358.1:2101314-2431571,+,-,0,0,-3.321928095,0,0,0.881603797,1,no,0,0,0
3382,-0.5,FAM107B,mRNA,NW_005054409.1:1341886-1399161,-,-,351,416,8.583082768,-0.247,0.247,0.662056884,1,no,2,0,0
5551,-25.4,LOC102031789,mRNA,NW_005054377.1:2543245-2554469,-,-,8594,5174,12.74903138,0.732,0.732,0.109571188,0.868441817,no,2,0,0
6836,4.4,LOC102040142,mRNA,NW_005054308.1:5803213-5808332,-,-,35,59,5.554588852,-0.732,0.732,0.100785553,0.858240988,no,2,0,0
13057,-7.1,SF1,mRNA,NW_005055249.1:6450-14075,+,-,5796,3489,12.18068619,0.732,0.732,0.0380241,0.696262542,no,2,0,0
13185,-27.8,SIMC1,mRNA,NW_005054308.1:9012753-9020357,+,-,400,665,9.056637715,-0.732,0.732,0.166843053,0.94160808,no,2,0,0
14010,21.9,SUGP2,mRNA,NW_005054733.1:78918-96944,+,-,151,134,7.154818109,0.166,0.166,0.739193632,1,no,2,0,0
14165,2.8,TASOR2,mRNA,NW_005054430.1:1588422-1611267,-,-,193,195,7.599912842,-0.011,0.011,0.980334937,1,no,2,0,0
15716,-48.6,XRCC5,mRNA,NW_005054298.1:12650064-12704786,+,-,47,60,5.741466986,-0.343,0.343,0.499881965,1,no,2,0,0
4589,55.4,HPS4,mRNA,NW_005054330.1:422948-438191,-,-,113,127,6.906890596,-0.177,0.177,0.713549412,1,no,2,0,0
6445,49.9,LOC102037789,mRNA,NW_005054416.1:2468073-2470966,-,-,143,135,7.118941073,0.076,0.076,0.834323022,1,no,2,0,0
11822,12.2,PRDX6,mRNA,NW_005054421.1:1092985-1100135,-,-,7899,7320,12.89358595,0.11,0.11,0.758610483,1,no,2,0,0
13420,30.5,SLC46A1,mRNA,NW_005054387.1:2449291-2453819,-,-,32,26,4.857980995,0.307,0.307,0.493348472,1,no,2,0,0
13850,73.1,SS18L1,mRNA,NW_005054356.1:167257-181294,-,-,29,24,4.727920455,0.28,0.28,0.626537096,1,no,2,0,0
544,15.8,AP1AR,mRNA,NW_005054536.1:645021-656028,-,-,30,42,5.169925001,-0.467,0.467,0.367891795,1,no,2,0,0
5741,37.6,LOC102033094,mRNA,NW_005054307.1:10303722-10336727,+,-,100,69,6.400879436,0.537,0.537,0.323262807,1,no,2,0,0
13953,23.2,STMN1,mRNA,NW_005054436.1:730798-733882,+,-,226,285,7.997179481,-0.332,0.332,0.331875511,1,no,2,0,0
232,-5.7,ADGRF5,mRNA,NW_005054306.1:2267948-2309122,+,-,3385,2342,11.48356389,0.532,0.532,0.044870147,0.716612278,no,2,0,0
2456,57.2,CXXC5,mRNA,NW_005054386.1:648098-654920,-,-,165,272,7.77148947,-0.729,0.729,0.080024012,0.822863343,no,2,0,0
4383,15.9,HAUS1,mRNA,NW_005054365.1:1883258-1892164,+,-,10,14,3.584962501,-0.459,0.459,0.532153427,1,no,2,0,0
10546,23.6,NEU3,mRNA,NW_005054627.1:351779-355323,+,-,104,141,6.936637939,-0.437,0.437,0.389919868,1,no,2,0,0
10964,-18.1,OSBP2,mRNA,NW_005054448.1:465579-538667,+,-,10916,10329,13.37483572,0.08,0.08,0.787827301,1,no,2,0,0
12543,-72.9,RNF152,mRNA,NW_005054359.1:706611-711246,+,-,4,2,1.584962501,0.724,0.724,0.538221207,1,no,0,0,0
14856,22.9,TRIM8,mRNA,NW_005054300.1:4864289-4894191,-,-,121,139,7.022367813,-0.192,0.192,0.736017433,1,no,2,0,0
6267,-29.5,LOC102036609,mRNA,NW_005054465.1:1358362-1374977,+,-,62,52,5.832890014,0.273,0.273,0.587724647,1,no,2,0,0
6925,42.2,LOC102040645,mRNA,NW_005054298.1:23062837-23073643,+,-,170,104,7.098032083,0.716,0.716,0.17150341,0.94160808,no,2,0,0
9009,-27.1,LOC115949099,mRNA,NW_005054768.1:54744-59918,-,-,8,10,3.169925001,-0.433,0.433,0.633300465,1,no,1,0,0
13304,4.5,SLC25A37,mRNA,NW_005054514.1:44702-54866,+,-,34793,24859,14.86428289,0.485,0.485,0.07457922,0.802521308,no,2,0,0
15695,-24.3,XK,mRNA,NW_005054374.1:1738755-1748376,+,-,60,68,6,-0.201,0.201,0.654514501,1,no,2,0,0
3113,8.7,ELMO3,mRNA,NW_005054343.1:3789659-3796091,-,-,144,222,7.515699838,-0.62,0.62,0.046513494,0.721356519,no,2,0,0
3220,3.1,EPN3,mRNA,NW_005054370.1:3237743-3243763,+,-,984,642,9.667111542,0.616,0.616,0.170360861,0.94160808,no,2,0,0
3855,-15.9,GALK2,mRNA,NW_005054313.1:3490383-3533107,-,-,52,47,5.62935662,0.133,0.133,0.766099676,1,no,2,0,0
6340,-11,LOC102037048,mRNA,NW_005054336.1:5967360-6034506,+,-,55,63,5.882643049,-0.196,0.196,0.712433351,1,no,2,0,0
7174,-28.3,LOC102042459,mRNA,NW_005054326.1:7003930-7007043,+,-,1909,1332,10.66222331,0.519,0.519,0.1979307,0.959614487,no,2,0,0
7398,7.6,LOC102043956,mRNA,NW_005054331.1:6595083-6595797,-,-,901,855,9.77807713,0.076,0.076,0.88723086,1,no,2,0,0
9731,-0.727,MAT1A,mRNA,NW_005054300.1:16922004-16938622,-,-,2,3,1.321928095,-0.318,0.318,0.812233577,1,no,0,0,0
2742,-21.9,DMTF1,mRNA,NW_005054409.1:1557488-1582143,-,-,133,178,7.28077077,-0.407,0.407,0.265570603,0.988445128,no,2,0,0
5477,46.5,LMNB1,mRNA,NW_005054670.1:229194-242545,-,-,177,171,7.442943496,0.052,0.052,0.918244395,1,no,2,0,0
10774,9.9,NRP1,mRNA,NW_005054360.1:3561764-3647042,-,-,1512,914,10.24436384,0.726,0.726,0.023346405,0.607945501,no,2,0,0
13554,-20.2,SMIM11A,mRNA,NW_005054454.1:864456-872380,-,-,44,48,5.523561956,-0.139,0.139,0.752946107,1,no,2,0,0
6082,-72.5,LOC102035419,mRNA,NW_005054506.1:30334-56947,-,-,296,354,8.344295908,-0.259,0.259,0.65751009,1,no,2,0,0
8771,-14.9,LOC115948773,mRNA,NW_005054514.1:58015-59906,+,-,20888,16283,14.18188988,0.359,0.359,0.290438081,1,no,2,0,0
9832,15,MED28,mRNA,NW_005054297.1:2537951-2539826,+,-,60,50,5.781359714,0.283,0.283,0.473240652,1,no,2,0,0
13480,38.2,SLC8B1,mRNA,NW_005054330.1:5496087-5500919,+,-,80,70,6.22881869,0.207,0.207,0.7416986,1,no,2,0,0
37,-16.6,ABCC10,mRNA,NW_005054299.1:18376836-18394409,+,-,50,41,5.50779464,0.293,0.293,0.552421062,1,no,2,0,0
1666,17.8,CENPI,mRNA,NW_005054314.1:8024890-8039619,+,-,35,43,5.285402219,-0.285,0.285,0.654361653,1,no,2,0,0
4500,48.2,HK3,mRNA,NW_005054308.1:9125054-9130192,-,-,30,50,5.321928095,-0.724,0.724,0.214138904,0.969530797,no,2,0,0
6413,12.4,LOC102037586,mRNA,NW_005055354.1:250-6131,-,-,265,204,7.873444113,0.377,0.377,0.221271546,0.97227033,no,2,0,0
10845,-27.4,NUDT2,mRNA,NW_005054378.1:19891-37944,-,-,190,156,7.434628228,0.289,0.289,0.489747991,1,no,2,0,0
11644,-3.4,POLD3,mRNA,NW_005054627.1:267767-291216,+,-,74,98,6.426264755,-0.395,0.395,0.314135432,1,no,2,0,0
14037,47,SUSD6,mRNA,NW_005054301.1:16898610-16971728,+,-,3905,2365,11.61424973,0.724,0.724,0.138376051,0.912406224,no,2,0,0
15622,8.6,WDR77,mRNA,NW_005054566.1:87320-92004,-,-,75,110,6.531381461,-0.544,0.544,0.202548525,0.963446383,no,2,0,0
5251,-26.3,KLHL20,mRNA,NW_005054696.1:73113-99144,+,-,62,71,6.055282436,-0.213,0.213,0.621636172,1,no,2,0,0
7384,20.3,LOC102043872,mRNA,NW_005054617.1:133603-135985,-,-,912,841,9.775610281,0.117,0.117,0.779498005,1,no,2,0,0
9340,-72.3,LOC115949481,snoRNA,NW_005054302.1:1105557-1105689,-,-,8,9,3.087462841,-0.081,0.081,0.904425874,1,no,0,0,0
9613,56.3,MAFF,mRNA,NW_005054334.1:3318659-3321485,+,-,908,770,9.712527,0.238,0.238,0.518783206,1,no,2,0,0
13241,-18,SLC16A3,mRNA,NW_005054578.1:30034-39173,-,-,462,280,8.535275377,0.723,0.723,0.113229186,0.872855407,no,2,0,0
1397,-72.2,CCDC137,mRNA,NW_005054646.1:266333-267834,-,-,479,619,9.100662339,-0.372,0.372,0.431378512,1,no,2,0,0
4909,-26.4,IRS2,mRNA,NW_005054315.1:1789131-1815895,-,-,170,248,7.707359132,-0.546,0.546,0.376782085,1,no,2,0,0
4983,-64,JAM2,mRNA,NW_005054397.1:339217-355341,+,-,33,26,4.882643049,0.322,0.322,0.580416477,1,no,2,0,0
11219,2.2,PDGFB,mRNA,NW_005054334.1:3623367-3636183,-,-,20,23,4.426264755,-0.205,0.205,0.747961393,1,no,2,0,0
11641,-5,POLB,mRNA,NW_005054535.1:324777-334150,+,-,705,510,9.246740598,0.468,0.468,0.206569095,0.966180406,no,2,0,0
14062,-30.5,SYN3,mRNA,NW_005054334.1:1050847-1240408,-,-,73,63,6.087462841,0.214,0.214,0.700166975,1,no,2,0,0
4042,-8,GLOD4,mRNA,NW_005054368.1:3020045-3024169,-,-,562,341,8.818582177,0.721,0.721,0.027040552,0.627896672,no,2,0,0
4307,-53,GSTK1,mRNA,NW_005054589.1:260652-267556,+,-,35,38,5.189824559,-0.091,0.091,0.858880568,1,no,2,0,0
11051,-0.2,PAFAH1B2,mRNA,NW_005054447.1:827264-832798,-,-,778,861,9.678600139,-0.148,0.148,0.721548174,1,no,2,0,0
13411,-19.9,SLC43A2,mRNA,NW_005054387.1:2055016-2084624,-,-,816,617,9.484822894,0.404,0.404,0.305692489,1,no,2,0,0
3002,-15.4,EEF1A1,mRNA,NW_005054328.1:956242-959853,-,-,153158,155857,17.23731734,-0.025,0.025,0.949537847,1,no,2,0,0
8874,-29.2,LOC115948900,lnc_RNA,NW_005054605.1:85423-86528,+,-,612,371,8.941047606,0.72,0.72,0.163380141,0.941138433,no,2,0,0
13663,33.9,SNX8,mRNA,NW_005054319.1:1658913-1676565,+,-,26,35,4.930737338,-0.409,0.409,0.531520537,1,no,2,0,0
14167,-3.3,TAT,mRNA,NW_005054373.1:3588027-3597358,+,-,60,99,6.312882955,-0.72,0.72,0.098595207,0.853235255,no,2,0,0
14967,50.8,TRNAK-UUU,tRNA,NW_005054343.1:3343048-3343120,+,-,3,3,1.584962501,0.128,0.128,0.903103727,1,no,0,0,0
585,-4.1,APOBEC2,mRNA,NW_005054512.1:697555-713151,+,-,5779,3512,12.18161817,0.719,0.719,0.121631799,0.884154071,no,2,0,0
7054,14.6,LOC102041490,mRNA,NW_005054568.1:607582-613385,+,-,305,323,8.294620749,-0.08,0.08,0.859597378,1,no,2,0,0
8730,-61.7,LOC115948721,lnc_RNA,NW_005054487.1:1093116-1104809,-,-,8,13,3.392317423,-0.719,0.719,0.269447421,0.992827166,no,1,0,0
10164,2.5,MRRF,mRNA,NW_005054329.1:1606213-1617444,-,-,263,330,8.211888295,-0.327,0.327,0.399689638,1,no,2,0,0
731,38.4,ARPC5,mRNA,NW_005054357.1:3674080-3678085,-,-,2186,1805,10.96253456,0.277,0.277,0.492375138,1,no,2,0,0
2707,2.5,DKC1,mRNA,NW_005054314.1:7994151-8004437,-,-,1092,1796,10.49585503,-0.718,0.718,0.070886828,0.800173926,no,2,0,0
5152,-3.9,KIAA0586,mRNA,NW_005054303.1:12104949-12172533,-,-,34,49,5.375039431,-0.545,0.545,0.307254802,1,no,2,0,0
7227,-13.6,LOC102042836,mRNA,NW_005054300.1:6403584-6408097,-,-,306,502,8.658211483,-0.718,0.718,0.041216946,0.696262542,no,2,0,0
8555,16.5,LOC115948505,mRNA,NW_005054416.1:2385698-2387785,-,-,16,27,4.426264755,-0.718,0.718,0.277726796,0.996428437,no,2,0,0
