Index,Sort order,GeneID,gene_type,locus,strand,sex-linked,avg UCRA,avg UFOR,log2(avg),log2(FC),abs(log2FC),pvalue,padj,significant,Num_over_min_min nCount,Num_over_min_log2(FC),DIFF_EXP
9620,0.00388,MAGT1,mRNA,NW_005054617.1:138820-148392,+,-,1940,1824,10.87805091,0.088,0.088,0.655847032,0.787220668,no,2,0,0
9753,0.00388,MBTD1,mRNA,NW_005054370.1:3708426-3743202,-,-,3705,2831,11.67419227,0.388,0.388,0.065229997,0.166204133,no,2,0,0
12053,0.00388,PTRH1,mRNA,NW_005054329.1:5856949-5858977,-,-,40,39,5.303780748,0.031,0.031,0.918613454,0.956533139,no,2,0,0
12397,0.00388,RFESD,mRNA,NW_005054638.1:293288-294974,+,-,10814,8262,13.21947107,0.388,0.388,0.128493174,0.267537063,no,2,0,0
14731,0.00388,TOMM20,mRNA,NW_005054348.1:2092357-2100741,+,-,2106,1609,10.8591465,0.388,0.388,0.097088358,0.219876576,no,2,0,0
15866,0.00388,ZFPM2,mRNA,NW_005054353.1:3406798-3714647,+,-,61,68,6.011227255,-0.153,0.153,0.43598822,0.609272782,no,2,0,0
93,0.00387,ACAD9,mRNA,NW_005054708.1:160832-173783,+,-,130,162,7.189824559,-0.316,0.316,0.328554905,0.50808358,no,2,0,0
404,0.00387,ALOX5AP,mRNA,NW_005054412.1:2406901-2414454,-,-,21,18,4.285402219,0.269,0.269,0.477758972,0.645678673,no,2,0,0
5011,0.00387,KANSL3,mRNA,NW_005054684.1:14701-30996,+,-,1033,822,9.857203472,0.331,0.331,0.138942149,0.283416983,no,2,0,0
5361,0.00387,LAT2,mRNA,NW_005054531.1:125125-133672,-,-,25,32,4.832890014,-0.387,0.387,0.18641507,0.345433586,no,2,0,0
5663,0.00387,LOC102032643,mRNA,NW_005054762.1:3537-4597,+,-,1835,1891,10.86341196,-0.043,0.043,0.881638206,0.934293825,no,2,0,0
7384,0.00387,LOC102043872,mRNA,NW_005054617.1:133603-135985,-,-,1086,832,9.905387005,0.384,0.384,0.108972306,0.238477234,no,2,0,0
7421,0.00387,LOC102044126,mRNA,NW_005054331.1:6670954-6671573,+,-,339,328,8.381542951,0.05,0.05,0.882969045,0.935253283,no,2,0,0
10213,0.00387,MTFP1,mRNA,NW_005054448.1:387111-388658,+,-,3,4,1.807354922,-0.048,0.048,0.936726344,0.967387583,no,0,0,0
11273,0.00387,PECAM1,mRNA,NW_005054395.1:2196616-2229548,-,-,148,159,7.262094845,-0.11,0.11,0.63287648,0.771436355,no,2,0,0
11535,0.00387,PLEKHA3,mRNA,NW_005054298.1:21050300-21058027,+,-,811,793,9.647458426,0.034,0.034,0.83426641,0.904367244,no,2,0,0
11652,0.00387,POLG2,mRNA,NW_005054395.1:2242020-2247207,-,-,942,1098,9.994353437,-0.221,0.221,0.326901786,0.506568271,no,2,0,0
15822,0.00387,ZCCHC4,mRNA,NW_005054297.1:5062825-5073905,+,-,448,343,8.627533884,0.387,0.387,0.014078046,0.055581269,no,2,0,0
1205,0.00386,C2CD2L,mRNA,NW_005054447.1:1703439-1717425,+,-,231,302,8.057991723,-0.386,0.386,0.183581022,0.34220282,no,2,0,0
2672,0.00386,DHX37,mRNA,NW_005054362.1:1614413-1632787,+,-,358,425,8.612868497,-0.244,0.244,0.176671457,0.333463421,no,2,0,0
4487,0.00386,HINT2,mRNA,NW_005054726.1:48732-50382,-,-,11,14,3.64385619,-0.386,0.386,0.320971603,0.50046553,no,2,0,0
5889,0.00386,LOC102034144,mRNA,NW_005054584.1:274828-281385,-,-,835,802,9.676838606,0.059,0.059,0.699700057,0.818657091,no,2,0,0
8580,0.00386,LOC115948535,lnc_RNA,NW_005054424.1:1831009-1832495,-,-,908,712,9.661778098,0.35,0.35,0.074354532,0.181846291,no,2,0,0
11985,0.00386,PTCD2,mRNA,NW_005054462.1:1405997-1422888,+,-,33,33,5.044394119,-0.002,0.002,0.994121775,0.997053567,no,2,0,0
12477,0.00386,RICTOR,mRNA,NW_005054401.1:1684344-1743230,-,-,3855,2949,11.73216743,0.386,0.386,0.098020067,0.221209158,no,2,0,0
14012,0.00386,SULF1,mRNA,NW_005054346.1:1537803-1659804,-,-,19,19,4.247927513,0.063,0.063,0.890392842,0.939505263,no,2,0,0
15823,0.00386,ZCCHC7,mRNA,NW_005054628.1:293502-386983,+,-,146,128,7.098032083,0.189,0.189,0.400330151,0.577227892,no,2,0,0
28,0.00385,ABCA7,mRNA,NW_005054491.1:683245-701071,-,-,291,292,8.187352073,-0.003,0.003,0.988117386,0.994044466,no,2,0,0
464,0.00385,ANKDD1A,mRNA,NW_005054366.1:1243419-1253908,+,-,4,5,2.169925001,-0.261,0.261,0.721460853,0.833446882,no,0,0,0
1756,0.00385,CFL2,mRNA,NW_005054301.1:8490326-8494483,+,-,236,234,7.876516947,0.014,0.014,0.935044985,0.966626341,no,2,0,0
3568,0.00385,FBXO9,mRNA,NW_005054460.1:78709-93865,+,-,16278,14068,13.88921874,0.211,0.211,0.176382508,0.3331972,no,2,0,0
6402,0.00385,LOC102037513,mRNA,NW_005054593.1:498362-503084,+,-,886,852,9.763212367,0.055,0.055,0.806543394,0.887277453,no,2,0,0
6818,0.00385,LOC102040047,mRNA,NW_005054356.1:63955-85252,+,-,29,24,4.727920455,0.262,0.262,0.51721683,0.678695699,no,2,0,0
7500,0.00385,LOC102044562,mRNA,NW_005054319.1:2232587-2242257,+,-,231,285,8.011227255,-0.306,0.306,0.202190655,0.363733986,no,2,0,0
9006,0.00385,LOC115949095,snoRNA,NW_005054764.1:1778-1909,-,-,5,4,2.169925001,0.378,0.378,0.460618999,0.630941867,no,0,0,0
11573,0.00385,PLPP2,mRNA,NW_005054491.1:344965-348736,-,-,8032,6463,12.82326771,0.314,0.314,0.113530193,0.245357485,no,2,0,0
14798,0.00385,TRAF3IP3,mRNA,NW_005054566.1:26518-35880,+,-,23046,22081,14.46170325,0.062,0.062,0.704117411,0.821783553,no,2,0,0
15315,0.00385,UFD1,mRNA,NW_005054330.1:3505839-3511928,+,-,13547,10375,13.54605039,0.385,0.385,0.012778477,0.051941199,no,2,0,0
15999,0.00385,ZYX,mRNA,NW_005054589.1:465923-478161,+,-,3179,4151,11.83959748,-0.385,0.385,0.018903605,0.06904238,no,2,0,0
70,0.00384,ABI1,mRNA,NW_005054360.1:1295247-1371484,-,-,644,841,9.536247216,-0.384,0.384,0.021080985,0.074572234,no,2,0,0
856,0.00384,ATP2C1,mRNA,NW_005054361.1:3581536-3643722,-,-,470,479,8.890264277,-0.027,0.027,0.90714697,0.949653728,no,2,0,0
1019,0.00384,BCL6,mRNA,NW_005054309.1:2250306-2258875,+,-,2338,3050,11.39553414,-0.384,0.384,0.078867083,0.189476001,no,2,0,0
2202,0.00384,CRLS1,mRNA,NW_005054521.1:837910-843749,+,-,703,539,9.278449458,0.384,0.384,0.075730127,0.184510237,no,2,0,0
4493,0.00384,HIPK3,mRNA,NW_005054487.1:997809-1066416,-,-,506,534,9.022367813,-0.078,0.078,0.652245349,0.784732685,no,2,0,0
5176,0.00384,KIDINS220,mRNA,NW_005054318.1:7316315-7385508,+,-,417,544,8.908392621,-0.384,0.384,0.03528965,0.107230026,no,2,0,0
8620,0.00384,LOC115948583,lnc_RNA,NW_005054436.1:1782337-1784509,+,-,186,144,7.366322214,0.372,0.372,0.135806027,0.278408879,no,2,0,0
8816,0.00384,LOC115948828,lnc_RNA,NW_005054546.1:663523-666557,+,-,88,115,6.665335917,-0.384,0.384,0.156040946,0.306351715,no,2,0,0
10385,0.00384,NAGA,mRNA,NW_005054334.1:5108056-5113134,-,-,140,183,7.335390355,-0.384,0.384,0.022531304,0.078411244,no,2,0,0
12123,0.00384,RAB21,mRNA,NW_005054310.1:4876058-4893113,-,-,11531,8839,13.31415836,0.384,0.384,0.032143041,0.100271699,no,2,0,0
12919,0.00384,SDC4,mRNA,NW_005054337.1:4353298-4370551,-,-,73,65,6.108524457,0.169,0.169,0.601278891,0.747431969,no,2,0,0
13604,0.00384,SNAPC5,mRNA,NW_005054366.1:2078464-2080456,-,-,1426,1860,10.68211676,-0.384,0.384,0.055791922,0.148879797,no,2,0,0
14549,0.00384,TMEM185A,mRNA,NW_005054314.1:5113518-5122761,-,-,6828,5233,12.55806191,0.384,0.384,0.019440919,0.070295555,no,2,0,0
14875,0.00384,TRMT5,mRNA,NW_005054303.1:11076798-11082818,+,-,68,59,5.988684687,0.206,0.206,0.345509855,0.524498097,no,2,0,0
1270,0.00383,CALD1,mRNA,NW_005054384.1:1035818-1207089,+,-,12,10,3.459431619,0.318,0.318,0.427008504,0.6006969,no,2,0,0
3319,0.00383,EXOC3L1,mRNA,NW_005054343.1:3809841-3818028,+,-,247,322,8.152284842,-0.383,0.383,0.09836295,0.221778562,no,2,0,0
3327,0.00383,EXOG,mRNA,NW_005054367.1:2419072-2438982,-,-,214,264,7.900866808,-0.304,0.304,0.576677942,0.727637642,no,2,0,0
3857,0.00383,GALNS,mRNA,NW_005054373.1:2227098-2264851,-,-,3595,2758,11.6332223,0.383,0.383,0.041927827,0.121229131,no,2,0,0
4105,0.00383,GOLGA2,mRNA,NW_005054329.1:5768823-5789277,-,-,968,865,9.839991071,0.162,0.162,0.30066796,0.479806808,no,2,0,0
4147,0.00383,GPCPD1,mRNA,NW_005054521.1:682677-719103,-,-,9639,7391,13.05579081,0.383,0.383,0.023753223,0.081625456,no,2,0,0
6122,0.00383,LOC102035770,mRNA,NW_005056066.1:1772-4576,-,-,53,65,5.882643049,-0.297,0.297,0.301582643,0.480639977,no,2,0,0
6217,0.00383,LOC102036277,mRNA,NW_005054566.1:95491-99102,+,-,75,97,6.426264755,-0.383,0.383,0.087154295,0.203379674,no,2,0,0
7799,0.00383,LOC106632094,lnc_RNA,NW_005054720.1:99942-100710,+,-,1637,1461,10.59712143,0.164,0.164,0.558911517,0.714039833,no,2,0,0
8116,0.00383,LOC115947938,lnc_RNA,NW_005054331.1:4205732-4206516,+,-,4,4,2,0.097,0.097,0.870659298,0.926750286,no,0,0,0
9418,0.00383,LONRF2,mRNA,NW_005054315.1:8087650-8120644,+,-,188,238,7.73470962,-0.35,0.35,0.066066676,0.167707715,no,2,0,0
10526,0.00383,NEK6,mRNA,NW_005054329.1:1025298-1083345,-,-,335,382,8.485829309,-0.193,0.193,0.351959716,0.530735658,no,2,0,0
13750,0.00383,SPEN,mRNA,NW_005054475.1:646224-694080,+,-,5834,6791,12.62399577,-0.219,0.219,0.270468083,0.445254843,no,2,0,0
14087,0.00383,SYT11,mRNA,NW_005054582.1:427528-433971,+,-,26,20,4.523561956,0.383,0.383,0.172881312,0.3289689,no,2,0,0
14586,0.00383,TMEM255A,mRNA,NW_005054314.1:1392808-1418175,-,-,80,62,6.14974712,0.383,0.383,0.212190221,0.375465367,no,2,0,0
15782,0.00383,ZBTB37,mRNA,NW_005054357.1:3407033-3420182,-,-,688,544,9.266786541,0.339,0.339,0.118196681,0.252544846,no,2,0,0
1731,0.00382,CFAP298,mRNA,NW_005054715.1:51898-57713,+,-,393,391,8.614709844,0.009,0.009,0.968087632,0.984911785,no,2,0,0
1919,0.00382,CLK2,mRNA,NW_005054582.1:232471-239763,-,-,5502,4787,12.32881515,0.201,0.201,0.341266507,0.520573865,no,2,0,0
2744,0.00382,DMXL1,mRNA,NW_005054579.1:255482-321196,+,-,8364,7370,12.94159787,0.182,0.182,0.479807166,0.647803168,no,2,0,0
3425,0.00382,FAM172A,mRNA,NW_005054352.1:2252483-2497938,-,-,290,222,8,0.382,0.382,0.078710045,0.189270759,no,2,0,0
7715,0.00382,LOC106631848,mRNA,NW_005054337.1:3161521-3162520,-,-,33,36,5.108524457,-0.155,0.155,0.578803286,0.72919208,no,2,0,0
11676,0.00382,POLR3H,mRNA,NW_005054334.1:4872281-4878718,-,-,51,54,5.714245518,-0.076,0.076,0.752527619,0.852273501,no,2,0,0
15314,0.00382,UEVLD,mRNA,NW_005054437.1:279461-291687,-,-,134,175,7.271463028,-0.382,0.382,0.188454962,0.347321106,no,2,0,0
2546,0.00381,DCTN5,mRNA,NW_005054399.1:2303622-2307512,+,-,938,927,9.864959915,0.015,0.015,0.96503029,0.983701699,no,2,0,0
4106,0.00381,GOLGA3,mRNA,NW_005054330.1:2599079-2621846,+,-,112,137,6.960001932,-0.296,0.296,0.16162812,0.314047464,no,2,0,0
8689,0.00381,LOC115948665,mRNA,NW_005054466.1:1128364-1130507,+,-,27,27,4.754887502,0.009,0.009,0.973402368,0.987108854,no,2,0,0
9832,0.00381,MED28,mRNA,NW_005054297.1:2537951-2539826,+,-,60,46,5.727920455,0.381,0.381,0.103016317,0.229439471,no,2,0,0
11939,0.00381,PSMA6,mRNA,NW_005054301.1:8257197-8264136,-,-,5805,5177,12.4228532,0.165,0.165,0.512011921,0.674400491,no,2,0,0
12206,0.00381,RALB,mRNA,NW_005054298.1:10541955-10589379,-,-,1951,2057,10.96866679,-0.076,0.076,0.704088452,0.821783553,no,2,0,0
14725,0.00381,TOE1,mRNA,NW_005054347.1:3232585-3237019,+,-,756,706,9.513727596,0.1,0.1,0.565941995,0.719728664,no,2,0,0
91,0.0038,ACAD11,mRNA,NW_005054361.1:2981433-3010242,+,-,32,36,5.087462841,-0.181,0.181,0.564539834,0.718841517,no,2,0,0
3007,0.0038,EEF1AKNMT,mRNA,NW_005054421.1:1541763-1582757,-,-,102,133,6.876516947,-0.38,0.38,0.146131183,0.292885987,no,2,0,0
3915,0.0038,GCAT,mRNA,NW_005054334.1:3162723-3168899,+,-,16086,14475,13.89940413,0.152,0.152,0.435991084,0.609272782,no,2,0,0
7124,0.0038,LOC102042069,mRNA,NW_005054334.1:6349106-6354278,-,-,2,1,0.584962501,0.321,0.321,0.756811578,0.854921955,no,0,0,0
13221,0.0038,SLC12A2,mRNA,NW_005054552.1:227956-280524,+,-,214,204,7.707359132,0.066,0.066,0.748017454,0.849602464,no,2,0,0
13571,0.0038,SMIM8,mRNA,NW_005054328.1:6012263-6013740,+,-,20,25,4.491853096,-0.297,0.297,0.331039024,0.510377883,no,2,0,0
1167,0.00379,BTBD9,mRNA,NW_005054299.1:12068812-12181643,+,-,464,357,8.681238412,0.379,0.379,0.027291653,0.089605658,no,2,0,0
1806,0.00379,CHMP6,mRNA,NW_005054612.1:308980-312025,+,-,641,495,9.14974712,0.375,0.375,0.023729507,0.081606841,no,2,0,0
4954,0.00379,ITM2B,mRNA,NW_005054322.1:4111325-4121004,+,-,10339,11638,13.42370684,-0.171,0.171,0.364549525,0.542635845,no,2,0,0
5230,0.00379,KLF6,mRNA,NW_005054422.1:2043242-2052045,-,-,609,663,9.312882955,-0.123,0.123,0.438779945,0.611425321,no,2,0,0
10757,0.00379,NRAS,mRNA,NW_005054472.1:913290-920920,-,-,3268,2514,11.49735289,0.379,0.379,0.030009113,0.095581087,no,2,0,0
10862,0.00379,NUP160,mRNA,NW_005054416.1:1123694-1150230,-,-,300,305,8.240791332,-0.026,0.026,0.908078719,0.950177326,no,2,0,0
14193,0.00379,TBC1D9,mRNA,NW_005054453.1:612407-688416,-,-,45,41,5.426264755,0.124,0.124,0.752788402,0.852343328,no,2,0,0
15320,0.00379,UGDH,mRNA,NW_005054297.1:9522308-9536038,-,-,92,82,6.442943496,0.145,0.145,0.533758159,0.693421174,no,2,0,0
16,0.00378,AASDHPPT,mRNA,NW_005054302.1:5762644-5792679,-,-,29,31,4.906890596,-0.091,0.091,0.769603087,0.862369632,no,2,0,0
2881,0.00378,DROSHA,mRNA,NW_005054359.1:1325784-1398815,+,-,355,273,8.294620749,0.378,0.378,0.025459678,0.085444858,no,2,0,0
2943,0.00378,DYNLRB1,mRNA,NW_005054660.1:74154-77276,+,-,523,638,9.181152257,-0.286,0.286,0.147677809,0.294946071,no,2,0,0
3317,0.00378,EXOC2,mRNA,NW_005054397.1:2566298-2682064,+,-,208,219,7.73809226,-0.077,0.077,0.66235337,0.791681373,no,2,0,0
3582,0.00378,FDPS,mRNA,NW_005054582.1:264210-269181,+,-,50,64,5.832890014,-0.378,0.378,0.231896387,0.40030703,no,2,0,0
5804,0.00378,LOC102033517,mRNA,NW_005054481.1:48257-59831,-,-,22165,20405,14.37754947,0.119,0.119,0.429492212,0.602634858,no,2,0,0
6471,0.00378,LOC102037929,mRNA,NW_005054303.1:6916598-6923928,+,-,889,1081,9.943979914,-0.281,0.281,0.213105894,0.376813325,no,2,0,0
8777,0.00378,LOC115948783,mRNA,NW_005054518.1:805448-813255,-,-,146,133,7.124121312,0.13,0.13,0.5565557,0.712230734,no,2,0,0
8980,0.00378,LOC115949059,lnc_RNA,NW_005054730.1:134574-139797,+,-,157,121,7.118941073,0.378,0.378,0.109135262,0.238767516,no,2,0,0
9036,0.00378,LOC115949150,lnc_RNA,NW_005054817.1:62088-62882,-,-,81,67,6.209453366,0.267,0.267,0.30199789,0.480823202,no,2,0,0
10813,0.00378,NTHL1,mRNA,NW_005054399.1:1645401-1651021,-,-,204,217,7.717676423,-0.085,0.085,0.734310739,0.842485838,no,2,0,0
12450,0.00378,RHBG,mRNA,NW_005054546.1:80885-88889,+,-,26,21,4.554588852,0.342,0.342,0.36201236,0.54054537,no,2,0,0
13664,0.00378,SNX9,mRNA,NW_005054316.1:6404010-6447380,-,-,181,215,7.62935662,-0.247,0.247,0.304248904,0.482919946,no,2,0,0
14441,0.00378,TLN1,mRNA,NW_005054480.1:1234482-1262372,-,-,5244,6812,12.5574637,-0.378,0.378,0.052507238,0.142634589,no,2,0,0
15794,0.00378,ZBTB6,mRNA,NW_005054329.1:1551774-1554838,+,-,363,473,8.707359132,-0.378,0.378,0.05145641,0.140526619,no,2,0,0
149,0.00377,ACTB,mRNA,NW_005054319.1:434649-438025,+,-,21266,27616,14.57701569,-0.377,0.377,0.077652076,0.187958554,no,2,0,0
919,0.00377,ATXN7L3,mRNA,NW_005054584.1:8724-12808,-,-,260,259,8.019590728,0.008,0.008,0.959685515,0.98047437,no,2,0,0
958,0.00377,BABAM1,mRNA,NW_005054695.1:129446-133668,-,-,663,655,9.364134655,0.019,0.019,0.926792877,0.961831414,no,2,0,0
1544,0.00377,CD81,mRNA,NW_005054437.1:1398677-1421547,-,-,14570,11219,13.65446821,0.377,0.377,0.016316354,0.06184555,no,2,0,0
4827,0.00377,ING5,mRNA,NW_005054380.1:1940533-1948100,-,-,18052,13904,13.96379921,0.377,0.377,0.019295092,0.069994019,no,2,0,0
4956,0.00377,ITPA,mRNA,NW_005054421.1:1584079-1587749,-,-,98,110,6.700439718,-0.153,0.153,0.484250113,0.651359496,no,2,0,0
5274,0.00377,KLHL7,mRNA,NW_005054333.1:5098412-5118189,-,-,6234,4800,12.42966827,0.377,0.377,0.044287787,0.126214007,no,2,0,0
9540,0.00377,LSM14B,mRNA,NW_005054356.1:189231-196557,-,-,107,131,6.894817763,-0.303,0.303,0.229763178,0.397317588,no,2,0,0
12302,0.00377,RBM33,mRNA,NW_005054424.1:1802504-1914961,-,-,7960,6128,12.78217919,0.377,0.377,0.021466113,0.07567222,no,2,0,0
13663,0.00377,SNX8,mRNA,NW_005054319.1:1658913-1676565,+,-,20,26,4.523561956,-0.377,0.377,0.315769626,0.495288229,no,2,0,0
13964,0.00377,STOX2,mRNA,NW_005054297.1:18798995-18870439,-,-,30,34,5,-0.195,0.195,0.476992115,0.645283367,no,2,0,0
14160,0.00377,TARS2,mRNA,NW_005054618.1:213252-218214,+,-,267,324,8.20701432,-0.28,0.28,0.130805708,0.271294982,no,2,0,0
14571,0.00377,TMEM230,mRNA,NW_005054689.1:151982-155585,-,-,45872,49622,15.54312247,-0.113,0.113,0.577392985,0.727864736,no,2,0,0
15524,0.00377,VPS9D1,mRNA,NW_005054373.1:2594412-2602036,-,-,21,18,4.285402219,0.182,0.182,0.548891351,0.705964578,no,2,0,0
824,0.00376,ATG5,mRNA,NW_005054417.1:262079-334581,+,-,337,260,8.221587121,0.376,0.376,0.025058228,0.084421541,no,2,0,0
2023,0.00376,COBLL1,mRNA,NW_005054298.1:16362939-16431907,-,-,16,12,3.807354922,0.376,0.376,0.315845882,0.495288229,no,2,0,0
3008,0.00376,EEF1B2,mRNA,NW_005054298.1:23932684-23936408,+,-,51420,39621,15.47422878,0.376,0.376,0.128138257,0.267029223,no,2,0,0
3065,0.00376,EIF2B4,mRNA,NW_005054669.1:79862-86259,-,-,5597,6198,12.5258878,-0.147,0.147,0.394609238,0.572247793,no,2,0,0
3734,0.00376,FOXN3,mRNA,NW_005054301.1:359911-528411,+,-,528,602,9.142107057,-0.19,0.19,0.261253264,0.43473814,no,2,0,0
4058,0.00376,GLUL,mRNA,NW_005054747.1:44180-49541,+,-,144,128,7.087462841,0.167,0.167,0.443105021,0.615770122,no,2,0,0
7230,0.00376,LOC102042855,mRNA,NW_005054373.1:1301148-1305745,-,-,12322,10593,13.48400467,0.218,0.218,0.284750057,0.462151033,no,2,0,0
8636,0.00376,LOC115948601,lnc_RNA,NW_005054441.1:1247234-1247842,-,-,505,587,9.092757141,-0.218,0.218,0.343663892,0.522797842,no,2,0,0
8952,0.00376,LOC115949023,mRNA,NW_005054689.1:18813-33289,-,-,3376,3037,11.64678369,0.153,0.153,0.412757871,0.587819681,no,2,0,0
9567,0.00376,LY75,mRNA,NW_005054298.1:14581028-14625735,-,-,20951,20017,14.32220984,0.066,0.066,0.732266816,0.841303638,no,2,0,0
14168,0.00376,TATDN1,mRNA,NW_005054321.1:5579222-5595947,-,-,353,383,8.523561956,-0.118,0.118,0.675136274,0.800471567,no,2,0,0
2484,0.00375,DAGLB,mRNA,NW_005054319.1:4216306-4230027,-,-,6902,6702,12.73174329,0.043,0.043,0.794852517,0.880091588,no,2,0,0
4137,0.00375,GPATCH3,mRNA,NW_005054436.1:420062-429177,+,-,2111,2737,11.24317398,-0.375,0.375,0.105593676,0.23305992,no,2,0,0
6373,0.00375,LOC102037265,mRNA,NW_005054335.1:3090300-3109394,+,-,576,501,9.072802535,0.203,0.203,0.40874298,0.584320614,no,2,0,0
9782,0.00375,MCMDC2,mRNA,NW_005054346.1:2607916-2617485,-,-,27,21,4.584962501,0.375,0.375,0.33938062,0.518990373,no,2,0,0
10376,0.00375,NAB1,mRNA,NW_005054298.1:28615251-28639679,-,-,424,550,8.927777962,-0.375,0.375,0.023895181,0.081831662,no,2,0,0
11446,0.00375,PIP4K2A,mRNA,NW_005054307.1:12312112-12414640,-,-,626,759,9.435670261,-0.277,0.277,0.15193226,0.300704898,no,2,0,0
11526,0.00375,PLD1,mRNA,NW_005054309.1:7710410-7754510,+,-,44,55,5.62935662,-0.325,0.325,0.221405783,0.386962313,no,2,0,0
12387,0.00375,REV3L,mRNA,NW_005054306.1:4205045-4275592,-,-,48,62,5.781359714,-0.375,0.375,0.152164914,0.301045051,no,2,0,0
12790,0.00375,RWDD2B,mRNA,NW_005054320.1:1150605-1154886,-,-,2844,2194,11.29863541,0.375,0.375,0.092912916,0.213540985,no,2,0,0
14543,0.00375,TMEM181,mRNA,NW_005054316.1:6082363-6108733,-,-,29,34,4.977279923,-0.234,0.234,0.38531866,0.563412917,no,2,0,0
14582,0.00375,TMEM250,mRNA,NW_005054329.1:2314303-2314828,-,-,3084,3999,11.79014483,-0.375,0.375,0.027688387,0.090541912,no,2,0,0
14745,0.00375,TOR4A,mRNA,NW_005054358.1:1705134-1712915,+,-,272,350,8.28077077,-0.367,0.367,0.049059785,0.135829704,no,2,0,0
15173,0.00375,TUB,mRNA,NW_005054410.1:495003-575964,-,-,120,117,6.888743249,0.034,0.034,0.897903893,0.94450016,no,2,0,0
15827,0.00375,ZDBF2,mRNA,NW_005054298.1:23966120-23977372,+,-,30,33,4.977279923,-0.148,0.148,0.536516802,0.695897363,no,2,0,0
45,0.00374,ABCD3,mRNA,NW_005054336.1:3517194-3542011,+,-,205,158,7.503825738,0.374,0.374,0.058610161,0.15444774,no,2,0,0
2270,0.00374,CTDSPL,mRNA,NW_005054367.1:1031444-1119961,+,-,312,240,8.108524457,0.374,0.374,0.105023807,0.2324032,no,2,0,0
3576,0.00374,FCHO2,mRNA,NW_005054476.1:1130348-1204641,-,-,2548,1967,11.14051027,0.374,0.374,0.085706325,0.200938823,no,2,0,0
4801,0.00374,IL7R,mRNA,NW_005054401.1:441510-457508,+,-,144,134,7.118941073,0.101,0.101,0.746552877,0.848579228,no,2,0,0
7613,0.00374,LOC102045155,mRNA,NW_005054458.1:674157-682759,+,-,54,67,5.918863237,-0.279,0.279,0.263237173,0.436991553,no,2,0,0
9062,0.00374,LOC115949177,mRNA,NW_005054930.1:27047-28666,-,-,6255,8108,12.8100695,-0.374,0.374,0.0376704,0.112186502,no,2,0,0
9889,0.00374,MEX3D,mRNA,NW_005054441.1:791167-792681,+,-,22,28,4.64385619,-0.374,0.374,0.209797768,0.372600719,no,2,0,0
10267,0.00374,MUTYH,mRNA,NW_005054347.1:3226850-3231522,-,-,88,105,6.592457037,-0.267,0.267,0.378496845,0.55734968,no,2,0,0
10774,0.00374,NRP1,mRNA,NW_005054360.1:3561764-3647042,-,-,1173,1090,10.14402087,0.107,0.107,0.574826604,0.726649676,no,2,0,0
11110,0.00374,PARVG,mRNA,NW_005054426.1:1498727-1520922,-,-,340,355,8.440869168,-0.066,0.066,0.799160727,0.882451019,no,2,0,0
11544,0.00374,PLEKHF2,mRNA,NW_005054344.1:5046442-5066478,+,-,93,110,6.665335917,-0.241,0.241,0.247247161,0.419723655,no,2,0,0
12691,0.00374,RPS23,mRNA,NW_005054431.1:1329528-1343056,+,-,46368,46484,15.50264537,-0.004,0.004,0.99118288,0.995329068,no,2,0,0
13602,0.00374,SNAPC3,mRNA,NW_005054323.1:5667202-5679859,-,-,630,505,9.148476582,0.32,0.32,0.303752999,0.482617759,no,2,0,0
13959,0.00374,STOML2,mRNA,NW_005054471.1:460422-466005,+,-,975,752,9.754052368,0.374,0.374,0.093143282,0.213990091,no,2,0,0
14201,0.00374,TBK1,mRNA,NW_005054310.1:7662073-7686453,-,-,1757,1992,10.87229011,-0.181,0.181,0.233673219,0.402499888,no,2,0,0
1225,0.00373,CAAP1,mRNA,NW_005054379.1:3099967-3118383,+,-,280,308,8.199672345,-0.139,0.139,0.434205251,0.607518574,no,2,0,0
1779,0.00373,CHD1L,mRNA,NW_005054320.1:5227651-5250089,+,-,16,20,4.169925001,-0.265,0.265,0.528430501,0.688985583,no,2,0,0
2288,0.00373,CTR9,mRNA,NW_005054416.1:894730-914741,+,-,2432,2156,11.16364968,0.174,0.174,0.261569847,0.434990442,no,2,0,0
2318,0.00373,CUNH10orf88,mRNA,NW_005054369.1:716868-721523,-,-,390,302,8.434628228,0.373,0.373,0.036649481,0.110299803,no,2,0,0
4479,0.00373,HIC2,mRNA,NW_005054330.1:3966328-3998036,+,-,337,436,8.594324604,-0.373,0.373,0.174167799,0.330586645,no,2,0,0
7360,0.00373,LOC102043676,mRNA,NW_005057320.1:170-1889,-,-,1205,979,10.09275714,0.301,0.301,0.164053283,0.316998792,no,2,0,0
10366,0.00373,NAA16,mRNA,NW_005054322.1:1317118-1366154,+,-,1178,909,10.02721489,0.373,0.373,0.026784597,0.088413003,no,2,0,0
11621,0.00373,PNPLA7,mRNA,NW_005054358.1:1457189-1590631,+,-,4342,4386,12.09143539,-0.014,0.014,0.935418484,0.966930809,no,2,0,0
12161,0.00373,RAB8A,mRNA,NW_005054549.1:637426-645066,+,-,1802,1415,10.65150022,0.349,0.349,0.06717247,0.169594411,no,2,0,0
12869,0.00373,SCAMP5,mRNA,NW_005054313.1:10070396-10077979,-,-,15,15,3.906890596,0.006,0.006,0.985979231,0.993035844,no,2,0,0
13743,0.00373,SPDL1,mRNA,NW_005054386.1:1120229-1139351,-,-,77,64,6.139551352,0.269,0.269,0.172695864,0.328855034,no,2,0,0
