Index,Sort order,GeneID,gene_type,locus,strand,sex-linked,avg mUCRA,avg mUFOR,log2(avg),log2(FC),abs(log2FC),pvalue,padj,significant,Num_over_min_min nCount,Num_over_min_log2(FC),DIFF_EXP
4548,-2,HOGA1,mRNA,NW_005054300.1:6121113-6123741,+,-,1017,1236,10.1,-0.3,0.3,0.23,0.43,no,2,0,0
5406,18,LGALS3,mRNA,NW_005054303.1:13414960-13419769,-,-,105,148,7.0,-0.5,0.5,0.03,0.11,no,2,0,0
7366,-65,LOC102043723,mRNA,NW_005054302.1:5016826-5034339,+,-,486,526,9.0,-0.1,0.1,0.64,0.79,no,2,0,0
9739,58,MAVS,mRNA,NW_005054452.1:1488408-1495163,-,-,1275,1245,10.3,0.0,0.0,0.89,0.94,no,2,0,0
15303,14,UBXN4,mRNA,NW_005054298.1:4809384-4818363,-,-,266,213,7.9,0.3,0.3,0.10,0.26,no,2,0,0
1046,-5,BET1,mRNA,NW_005054307.1:6319988-6329647,+,-,155,135,7.2,0.2,0.2,0.46,0.65,no,2,0,0
3976,43,GGA2,mRNA,NW_005054399.1:2341866-2353063,+,-,135,129,7.0,0.1,0.1,0.82,0.90,no,2,0,0
4125,38,GOT2,mRNA,NW_005054343.1:3261028-3269133,+,-,1217,1500,10.4,-0.3,0.3,0.14,0.30,no,2,0,0
6540,58,LOC102038370,mRNA,NW_005054674.1:9013-11679,-,-,1832,1171,10.6,0.6,0.6,0.03,0.11,no,2,0,0
10219,26,MTHFD2,mRNA,NW_005054684.1:108534-116576,-,-,5761,6350,12.6,-0.1,0.1,0.46,0.65,no,2,0,0
11096,-65,PARL,mRNA,NW_005054388.1:1673282-1685671,+,-,53,57,5.8,-0.1,0.1,0.68,0.82,no,2,0,0
13344,14,SLC30A10,mRNA,NW_005054299.1:938038-960882,+,-,3533,2259,11.5,0.6,0.6,0.02,0.10,no,2,0,0
13427,-2,SLC4A1,mRNA,NW_005054584.1:38594-47907,-,-,131749,143593,17.1,-0.1,0.1,0.46,0.65,no,2,0,0
14242,-65,TCF7L2,mRNA,NW_005054300.1:816926-925350,-,-,15,23,4.2,-0.6,0.6,0.06,0.19,no,2,0,0
1302,-14,CAPN11,mRNA,NW_005054299.1:12980507-12993400,-,-,366,404,8.6,-0.1,0.1,0.57,0.74,no,2,0,0
2272,11,CTH,mRNA,NW_005054555.1:641279-652839,-,-,10,8,3.2,0.2,0.2,0.66,0.80,no,1,0,0
12488,-6,RIN2,mRNA,NW_005054341.1:5496952-5536996,+,-,497,776,9.3,-0.6,0.6,0.03,0.13,no,2,0,0
13367,-4,SLC35C2,mRNA,NW_005054337.1:3390509-3395481,-,-,782,555,9.4,0.5,0.5,0.09,0.23,no,2,0,0
13628,-54,SNRPG,mRNA,NW_005054694.1:178183-179037,+,-,121,84,6.7,0.5,0.5,0.20,0.39,no,2,0,0
15161,-14,TTLL1,mRNA,NW_005054426.1:2160418-2174194,+,-,88,85,6.4,0.0,0.0,0.82,0.90,no,2,0,0
1031,-64,BDH1,mRNA,NW_005054465.1:1344831-1357508,-,-,422,454,8.8,-0.1,0.1,0.74,0.86,no,2,0,0
1111,7,BORCS5,mRNA,NW_005054326.1:2823770-2884142,+,-,1535,1557,10.6,0.0,0.0,0.93,0.97,no,2,0,0
6387,-41,LOC102037393,mRNA,NW_005054397.1:1479757-1487625,+,-,227,356,8.2,-0.6,0.6,0.04,0.14,no,2,0,0
9515,-40,LRRC8D,mRNA,NW_005054336.1:2058560-2098394,+,-,724,945,9.7,-0.4,0.4,0.04,0.15,no,2,0,0
13164,9,SHQ1,mRNA,NW_005054317.1:970076-1007952,+,-,14,18,4.0,-0.3,0.3,0.33,0.54,no,2,0,0
7749,57,LOC106631941,mRNA,NW_005054416.1:1154493-1159781,+,-,11,14,3.6,-0.4,0.4,0.39,0.59,no,2,0,0
9295,64,LOC115949431,mRNA,NW_005060199.1:74-1365,+,-,31,23,4.8,0.5,0.5,0.16,0.33,no,2,0,0
11290,38,PEX13,mRNA,NW_005054341.1:2261764-2266055,-,-,920,895,9.8,0.0,0.0,0.82,0.90,no,2,0,0
8071,-13,LOC115947885,lnc_RNA,NW_005054329.1:806365-809047,+,-,253,228,7.9,0.2,0.2,0.44,0.64,no,2,0,0
8109,27,LOC115947931,lnc_RNA,NW_005054331.1:3817223-3819033,+,-,72,51,5.9,0.5,0.5,0.16,0.34,no,2,0,0
10276,-46,MYADM,mRNA,NW_005054383.1:1738046-1739179,-,-,106,145,7.0,-0.5,0.5,0.13,0.30,no,2,0,0
10858,13,NUP107,transcript,NW_005054310.1:6034725-6055743,-,-,330,251,8.2,0.4,0.4,0.03,0.12,no,2,0,0
11156,15,PCID2,mRNA,NW_005054315.1:3613688-3626564,-,-,5284,4900,12.3,0.1,0.1,0.64,0.79,no,2,0,0
11609,64,PMVK,mRNA,NW_005054546.1:696192-697387,-,-,108,100,6.7,0.1,0.1,0.64,0.79,no,2,0,0
553,-9,AP2S1,mRNA,NW_005056825.1:115-2943,-,-,671,766,9.5,-0.2,0.2,0.42,0.62,no,2,0,0
1639,7,CDR2L,mRNA,NW_005054370.1:2895164-2915005,-,-,5,7,2.6,-0.6,0.6,0.30,0.50,no,0,0,0
5110,-22,KCTD21,mRNA,NW_005054302.1:16990245-17001120,+,-,15,10,3.6,0.6,0.6,0.20,0.39,no,2,0,0
7107,64,LOC102041935,mRNA,NW_005054582.1:221571-224011,-,-,547,494,9.0,0.1,0.1,0.53,0.71,no,2,0,0
10201,30,MTBP,mRNA,NW_005054321.1:4055694-4083951,+,-,10,10,3.3,0.0,0.0,0.99,0.99,no,2,0,0
10216,64,MTFR2,mRNA,NW_005054316.1:2813051-2823295,-,-,56,45,5.7,0.3,0.3,0.17,0.35,no,2,0,0
11659,-64,POLR1B,mRNA,NW_005054341.1:5736861-5748895,+,-,70,108,6.5,-0.6,0.6,0.05,0.17,no,2,0,0
13701,28,SOX4,mRNA,NW_005054325.1:3221617-3225448,-,-,22,18,4.3,0.3,0.3,0.47,0.66,no,2,0,0
14571,-42,TMEM230,mRNA,NW_005054689.1:151982-155585,-,-,44605,53816,15.6,-0.3,0.3,0.25,0.45,no,2,0,0
465,59,ANKDD1B,mRNA,NW_005054476.1:38409-64970,-,-,15,10,3.6,0.6,0.6,0.11,0.26,no,2,0,0
2372,-35,CUNH1orf174,mRNA,NW_005054712.1:129566-132510,+,-,100,104,6.7,-0.1,0.1,0.74,0.86,no,2,0,0
4069,19,GMPPA,mRNA,NW_005054298.1:14294159-14298866,+,-,2649,2898,11.4,-0.1,0.1,0.55,0.72,no,2,0,0
4690,-64,IDH3A,mRNA,NW_005054313.1:8660706-8678580,+,-,167,174,7.4,-0.1,0.1,0.77,0.87,no,2,0,0
5882,6,LOC102034086,mRNA,NW_005054926.1:3103-18892,+,-,1542,1747,10.7,-0.2,0.2,0.45,0.65,no,2,0,0
6639,-37,LOC102038983,mRNA,NW_005054587.1:502339-521517,+,-,31,49,5.3,-0.6,0.6,0.14,0.31,no,2,0,0
9446,17,LRCH3,mRNA,NW_005054309.1:2568947-2626248,+,-,163,129,7.2,0.3,0.3,0.18,0.36,no,2,0,0
11736,19,PPM1A,mRNA,NW_005054303.1:11378207-11398894,-,-,2766,2397,11.3,0.2,0.2,0.35,0.55,no,2,0,0
12555,-64,RNF19A,mRNA,NW_005054353.1:1436332-1492834,-,-,86,124,6.7,-0.5,0.5,0.03,0.10,no,2,0,0
13588,35,SMURF2,mRNA,NW_005054395.1:2277102-2350674,-,-,66,43,5.8,0.6,0.6,0.01,0.05,no,2,0,0
14121,-16,TAF1,mRNA,NW_005054314.1:7854015-7886486,+,-,6821,8187,12.9,-0.3,0.3,0.08,0.22,no,2,0,0
15314,-64,UEVLD,mRNA,NW_005054437.1:279461-291687,-,-,126,175,7.2,-0.5,0.5,0.16,0.34,no,2,0,0
2060,-64,COL5A2,mRNA,NW_005054298.1:29059070-29157460,+,-,9,8,3.1,0.1,0.1,0.81,0.90,no,0,0,0
4499,-62,HK1,mRNA,NW_005054515.1:522725-557871,-,-,303,471,8.6,-0.6,0.6,0.02,0.08,no,2,0,0
59,-64,ABHD13,mRNA,NW_005054342.1:2602996-2608548,+,-,1960,2669,11.2,-0.4,0.4,0.06,0.18,no,2,0,0
7557,-42,LOC102044900,mRNA,NW_005054336.1:2845949-2882750,+,-,27,42,5.1,-0.6,0.6,0.02,0.10,no,2,0,0
10107,-36,MRPL19,mRNA,NW_005054306.1:1292435-1297598,-,-,70,64,6.1,0.1,0.1,0.68,0.82,no,2,0,0
10168,-34,MRTO4,mRNA,NW_005054473.1:171958-174529,+,-,68,74,6.1,-0.1,0.1,0.64,0.79,no,2,0,0
10854,-64,NUFIP1,mRNA,NW_005054322.1:3001524-3022921,-,-,34,39,5.2,-0.2,0.2,0.52,0.70,no,2,0,0
14372,-20,THG1L,mRNA,NW_005054308.1:8079994-8099458,+,-,96,89,6.5,0.1,0.1,0.54,0.72,no,2,0,0
15194,-64,TWF1,mRNA,NW_005054310.1:11108463-11126870,+,-,46,67,5.8,-0.5,0.5,0.07,0.21,no,2,0,0
401,5,ALKBH8,mRNA,NW_005054302.1:5258412-5300622,+,-,23,31,4.8,-0.4,0.4,0.31,0.52,no,2,0,0
2845,12,DPH5,mRNA,NW_005054336.1:5366432-5385453,-,-,126,97,6.8,0.4,0.4,0.27,0.47,no,2,0,0
3161,41,ENGASE,mRNA,NW_005054578.1:464836-485345,+,-,1884,1494,10.7,0.3,0.3,0.14,0.31,no,2,0,0
4364,-64,HACD4,mRNA,NW_005054323.1:3432357-3449255,+,-,59,87,6.2,-0.6,0.6,0.04,0.15,no,2,0,0
5960,64,LOC102034535,mRNA,NW_005054473.1:394142-405147,-,-,6493,4963,12.5,0.4,0.4,0.09,0.24,no,2,0,0
12663,35,RPLP0,mRNA,NW_005054330.1:6068317-6071447,-,-,60991,62594,15.9,0.0,0.0,0.89,0.94,no,2,0,0
1678,-64,CEP104,mRNA,NW_005054712.1:137869-150982,+,-,35,54,5.5,-0.6,0.6,0.02,0.08,no,2,0,0
1962,64,CMTM4,mRNA,NW_005054445.1:1383329-1402673,-,-,986,943,9.9,0.1,0.1,0.82,0.90,no,2,0,0
2913,-14,DUS4L,mRNA,NW_005054354.1:1698165-1734795,-,-,1937,1521,10.8,0.3,0.3,0.06,0.19,no,2,0,0
3157,8,ENDOG,mRNA,NW_005054329.1:5497290-5499325,-,-,490,467,8.9,0.1,0.1,0.77,0.87,no,2,0,0
4965,7,ITSN1,mRNA,NW_005054454.1:460955-541807,-,-,3423,3744,11.8,-0.1,0.1,0.44,0.63,no,2,0,0
10442,-64,NCOA2,mRNA,NW_005054346.1:1193417-1372172,+,-,352,512,8.8,-0.5,0.5,0.02,0.09,no,2,0,0
2932,-18,DVL1,mRNA,NW_005054450.1:52411-68147,+,-,17,17,4.1,0.0,0.0,0.92,0.96,no,2,0,0
9833,-52,MED30,mRNA,NW_005054321.1:2868512-2884263,+,-,36,51,5.4,-0.5,0.5,0.09,0.23,no,2,0,0
10115,-51,MRPL28,mRNA,NW_005054383.1:2902126-2908331,-,-,3767,5845,12.2,-0.6,0.6,0.01,0.06,no,2,0,0
125,47,ACOT8,mRNA,NW_005054337.1:3115143-3116767,-,-,741,888,9.7,-0.3,0.3,0.23,0.42,no,2,0,0
1699,-4,CEP57,mRNA,NW_005054302.1:9682571-9704177,-,-,1358,1216,10.3,0.2,0.2,0.43,0.63,no,2,0,0
2657,-61,DHRS13,mRNA,NW_005054387.1:2725571-2728595,-,-,59,58,5.9,0.0,0.0,0.95,0.97,no,2,0,0
3117,16,ELMSAN1,mRNA,NW_005054301.1:18838268-18893406,-,-,345,223,8.1,0.6,0.6,0.04,0.14,no,2,0,0
4160,63,GPN3,mRNA,NW_005054362.1:2545071-2548556,+,-,1183,806,10.0,0.6,0.6,0.01,0.07,no,2,0,0
9036,63,LOC115949150,lnc_RNA,NW_005054817.1:62088-62882,-,-,80,68,6.2,0.2,0.2,0.42,0.62,no,2,0,0
12787,49,RUVBL2,mRNA,NW_005055291.1:3660-14248,-,-,771,819,9.6,-0.1,0.1,0.67,0.81,no,2,0,0
13407,-8,SLC40A1,mRNA,NW_005054298.1:28927485-28944302,+,-,25336,23405,14.6,0.1,0.1,0.52,0.70,no,2,0,0
15245,-34,UBASH3B,mRNA,NW_005054510.1:691199-717694,-,-,261,324,8.2,-0.3,0.3,0.16,0.34,no,2,0,0
2948,-45,DYRK3,mRNA,NW_005054472.1:556435-563103,+,-,38536,50363,15.4,-0.4,0.4,0.06,0.18,no,2,0,0
4106,-63,GOLGA3,mRNA,NW_005054330.1:2599079-2621846,+,-,110,128,6.9,-0.2,0.2,0.37,0.57,no,2,0,0
4792,-40,IL2RG,mRNA,NW_005054314.1:7691409-7695725,-,-,238,368,8.2,-0.6,0.6,0.03,0.11,no,2,0,0
9825,-45,MED20,mRNA,NW_005054512.1:119865-122118,+,-,528,819,9.4,-0.6,0.6,0.01,0.05,no,2,0,0
10757,32,NRAS,mRNA,NW_005054472.1:913290-920920,-,-,3175,2723,11.5,0.2,0.2,0.21,0.40,no,2,0,0
15854,27,ZFAND3,mRNA,NW_005054299.1:12224829-12326974,-,-,652,607,9.3,0.1,0.1,0.51,0.69,no,2,0,0
497,-38,ANKRD42,mRNA,NW_005054302.1:13443942-13462030,+,-,103,151,7.0,-0.5,0.5,0.12,0.28,no,2,0,0
1408,-63,CCDC167,mRNA,NW_005054299.1:12762085-12771580,+,-,21,22,4.4,-0.1,0.1,0.82,0.91,no,2,0,0
3420,63,FAM168A,mRNA,NW_005054530.1:373225-480818,-,-,155,120,7.1,0.4,0.4,0.09,0.23,no,2,0,0
6907,-63,LOC102040567,mRNA,NW_005054402.1:70505-85698,-,-,6,5,2.5,0.2,0.2,0.83,0.91,no,0,0,0
12518,-47,RNASET2,mRNA,NW_005054299.1:21435209-21453900,-,-,420,588,9.0,-0.5,0.5,0.06,0.17,no,2,0,0
14741,63,TOPBP1,mRNA,NW_005054361.1:2627848-2650574,+,-,140,107,6.9,0.4,0.4,0.08,0.21,no,2,0,0
15335,19,UMAD1,mRNA,NW_005054307.1:4790313-4866500,-,-,254,258,8.0,0.0,0.0,0.92,0.96,no,2,0,0
15340,-63,UNC13B,mRNA,NW_005054471.1:190409-371319,-,-,41,55,5.6,-0.4,0.4,0.29,0.49,no,2,0,0
15394,-63,USP28,mRNA,NW_005054447.1:1429683-1447755,+,-,83,90,6.4,-0.1,0.1,0.69,0.82,no,2,0,0
2021,47,COASY,mRNA,NW_005054559.1:568902-574060,-,-,769,738,9.6,0.1,0.1,0.78,0.88,no,2,0,0
3508,-62,FASTKD2,mRNA,NW_005054298.1:24118286-24128564,+,-,86,79,6.4,0.1,0.1,0.74,0.86,no,2,0,0
7817,63,LOC106632130,mRNA,NW_005054953.1:25819-26344,-,-,56755,53282,15.7,0.1,0.1,0.68,0.82,no,2,0,0
8276,-26,LOC115948152,lnc_RNA,NW_005054353.1:4735225-4762473,+,-,152,197,7.4,-0.4,0.4,0.12,0.27,no,2,0,0
9863,54,MEST,mRNA,NW_005054430.1:1454326-1461285,+,-,71,98,6.4,-0.4,0.4,0.15,0.32,no,2,0,0
11635,-1,POGLUT1,mRNA,NW_005054338.1:3123078-3136822,-,-,173,144,7.3,0.3,0.3,0.29,0.49,no,2,0,0
12697,63,RPS29,mRNA,NW_005054303.1:15157628-15159788,+,-,3342,2438,11.5,0.5,0.5,0.17,0.35,no,2,0,0
14742,-1,TOPORS,mRNA,NW_005054385.1:924047-927528,-,-,5502,5088,12.4,0.1,0.1,0.51,0.69,no,2,0,0
15729,-63,YBX1,mRNA,NW_005054473.1:1341150-1346452,-,-,945,1383,10.2,-0.5,0.5,0.03,0.10,no,2,0,0
1193,-63,C1QTNF1,mRNA,NW_005054578.1:461271-463688,+,-,829,982,9.8,-0.2,0.2,0.30,0.51,no,2,0,0
10288,-33,MYCBPAP,mRNA,NW_005054370.1:3220512-3231418,+,-,733,1132,9.9,-0.6,0.6,0.02,0.10,no,2,0,0
10385,-24,NAGA,mRNA,NW_005054334.1:5108056-5113134,-,-,139,152,7.2,-0.1,0.1,0.46,0.65,no,2,0,0
11669,33,POLR2L,mRNA,NW_005054312.1:8991121-8993917,-,-,746,640,9.4,0.2,0.2,0.42,0.62,no,2,0,0
15333,-43,ULK3,mRNA,NW_005054313.1:10114948-10118883,+,-,387,467,8.7,-0.3,0.3,0.30,0.51,no,2,0,0
900,-61,ATP9A,mRNA,NW_005054356.1:3496086-3536498,+,-,8,8,3.0,0.1,0.1,0.92,0.96,no,0,0,0
3763,1,FRS2,mRNA,NW_005054310.1:5812923-5831568,-,-,278,236,8.0,0.2,0.2,0.28,0.48,no,2,0,0
4098,-38,GNPDA2,mRNA,NW_005054297.1:11309472-11316867,-,-,315,354,8.4,-0.2,0.2,0.40,0.60,no,2,0,0
4627,30,HSPA13,mRNA,NW_005054432.1:1137029-1146365,+,-,296,226,8.0,0.4,0.4,0.05,0.16,no,2,0,0
6255,-25,LOC102036539,mRNA,NW_005054358.1:2592117-2603996,+,-,263,406,8.4,-0.6,0.6,0.01,0.06,no,2,0,0
11840,-63,PRKAB1,mRNA,NW_005054330.1:5866631-5872619,+,-,52,60,5.8,-0.2,0.2,0.50,0.68,no,2,0,0
14154,-34,TAOK1,mRNA,NW_005054387.1:2896825-2928311,+,-,755,935,9.7,-0.3,0.3,0.15,0.32,no,2,0,0
14411,63,TIMM8A,mRNA,NW_005054314.1:8094548-8094796,-,-,534,518,9.0,0.0,0.0,0.85,0.92,no,2,0,0
119,26,ACO2,mRNA,NW_005054334.1:4849824-4871196,+,-,1302,1069,10.2,0.3,0.3,0.07,0.21,no,2,0,0
200,-5,ADAMTS9,mRNA,NW_005054317.1:4020384-4098515,+,-,5,7,2.6,-0.3,0.3,0.59,0.75,no,0,0,0
6146,63,LOC102035917,mRNA,NW_005054339.1:3250895-3252857,+,-,27942,19974,14.5,0.5,0.5,0.03,0.11,no,2,0,0
6765,-63,LOC102039786,mRNA,NW_005054446.1:1501558-1506732,-,-,418,511,8.9,-0.3,0.3,0.23,0.43,no,2,0,0
13106,-30,SH2D1A,mRNA,NW_005054314.1:2252122-2296846,+,-,92,107,6.6,-0.2,0.2,0.54,0.71,no,2,0,0
329,-34,AIFM2,mRNA,NW_005054515.1:293201-297980,+,-,6,8,2.8,-0.4,0.4,0.45,0.64,no,0,0,0
3467,-62,FAM49B,mRNA,NW_005054321.1:7576259-7619511,-,-,260,274,8.1,-0.1,0.1,0.73,0.85,no,2,0,0
8036,-7,LOC115947845,lnc_RNA,NW_005054322.1:4835024-4844259,+,-,4,6,2.3,-0.5,0.5,0.38,0.58,no,0,0,0
10382,18,NADSYN1,mRNA,NW_005054402.1:1594074-1608950,-,-,417,363,8.6,0.2,0.2,0.44,0.63,no,2,0,0
11326,13,PGM2L1,mRNA,NW_005054627.1:227741-245080,-,-,5066,4188,12.2,0.3,0.3,0.29,0.49,no,2,0,0
14690,-17,TNFRSF25,mRNA,NW_005054446.1:203082-205096,-,-,65,95,6.3,-0.6,0.6,0.02,0.08,no,2,0,0
5137,31,KEL,mRNA,NW_005054589.1:185325-208624,-,-,20738,14698,14.1,0.5,0.5,0.01,0.06,no,2,0,0
12015,-63,PTP4A3,mRNA,NW_005054419.1:970515-982163,+,-,79,63,6.1,0.3,0.3,0.29,0.50,no,2,0,0
13221,-18,SLC12A2,mRNA,NW_005054552.1:227956-280524,+,-,213,203,7.7,0.1,0.1,0.79,0.89,no,2,0,0
13957,-63,STN1,mRNA,NW_005054300.1:4004775-4042485,+,-,10,14,3.6,-0.5,0.5,0.24,0.44,no,2,0,0
14334,-22,TFB1M,mRNA,NW_005054316.1:7562156-7589147,+,-,252,290,8.1,-0.2,0.2,0.45,0.64,no,2,0,0
15184,2,TUBGCP6,mRNA,NW_005054324.1:5986444-6009912,+,-,346,426,8.6,-0.3,0.3,0.10,0.25,no,2,0,0
15774,-12,ZBTB2,mRNA,NW_005054392.1:116531-121755,+,-,216,233,7.8,-0.1,0.1,0.48,0.67,no,2,0,0
3007,44,EEF1AKNMT,mRNA,NW_005054421.1:1541763-1582757,-,-,103,136,6.9,-0.4,0.4,0.15,0.32,no,2,0,0
3865,-18,GALNT16,mRNA,NW_005054301.1:16744151-16781692,+,-,27,22,4.6,0.2,0.2,0.52,0.70,no,2,0,0
4097,-48,GNPDA1,mRNA,NW_005054308.1:11527569-11531939,-,-,49,53,5.7,-0.1,0.1,0.62,0.77,no,2,0,0
4922,-44,ISOC1,mRNA,NW_005054355.1:3212741-3228625,-,-,33,50,5.4,-0.6,0.6,0.03,0.12,no,2,0,0
11265,-53,PDZK1IP1,mRNA,NW_005054347.1:4254324-4257199,-,-,66,102,6.4,-0.6,0.6,0.12,0.28,no,2,0,0
12788,-49,RWDD1,mRNA,NW_005054306.1:6601274-6611762,+,-,53,56,5.8,-0.1,0.1,0.75,0.86,no,2,0,0
14307,-6,TERF2,mRNA,NW_005054373.1:2768983-2773694,-,-,3589,4376,12.0,-0.3,0.3,0.10,0.25,no,2,0,0
1498,-62,CCNT2,mRNA,NW_005054298.1:4988489-5011232,-,-,39,29,5.1,0.4,0.4,0.27,0.48,no,2,0,0
4682,-16,ICE2,mRNA,NW_005054398.1:541014-563112,-,-,829,786,9.7,0.1,0.1,0.65,0.80,no,2,0,0
11339,62,PHB,mRNA,NW_005054965.1:26663-32528,-,-,3260,2978,11.6,0.1,0.1,0.54,0.71,no,2,0,0
11859,-22,PRKD3,mRNA,NW_005054299.1:15729612-15770429,+,-,194,202,7.6,-0.1,0.1,0.85,0.92,no,2,0,0
11976,62,PSTK,mRNA,NW_005054369.1:739858-745100,+,-,532,491,9.0,0.1,0.1,0.64,0.79,no,2,0,0
12071,56,PUSL1,mRNA,NW_005054450.1:97793-114342,-,-,193,136,7.4,0.5,0.5,0.11,0.27,no,2,0,0
13353,-22,SLC31A2,mRNA,NW_005054358.1:2532965-2536023,+,-,112,172,7.1,-0.6,0.6,0.02,0.08,no,2,0,0
14338,38,TFDP2,mRNA,NW_005054371.1:2748151-2797023,-,-,166,237,7.7,-0.5,0.5,0.01,0.05,no,2,0,0
8533,-57,LOC115948480,mRNA,NW_005054414.1:1567065-1578525,+,-,75,79,6.3,-0.1,0.1,0.79,0.89,no,2,0,0
9801,62,MDH2,mRNA,NW_005054387.1:932391-938777,-,-,3789,3084,11.7,0.3,0.3,0.16,0.34,no,2,0,0
10044,54,MOGS,mRNA,NW_005054743.1:55086-61277,+,-,279,260,8.1,0.1,0.1,0.68,0.81,no,2,0,0
12244,-14,RARG,mRNA,NW_005054793.1:17946-22294,+,-,2099,2570,11.2,-0.3,0.3,0.18,0.37,no,2,0,0
15490,62,VOPP1,mRNA,NW_005054393.1:2550057-2571010,+,-,6687,6054,12.6,0.1,0.1,0.55,0.72,no,2,0,0
1776,19,CHCHD4,mRNA,NW_005054317.1:7360487-7366575,+,-,349,270,8.3,0.4,0.4,0.09,0.24,no,2,0,0
2942,-62,DYNLL2,mRNA,NW_005054368.1:1117992-1121615,+,-,69,89,6.3,-0.4,0.4,0.27,0.47,no,2,0,0
5339,-62,LAMTOR3,mRNA,NW_005054304.1:16280849-16286282,+,-,8177,10324,13.2,-0.3,0.3,0.11,0.27,no,2,0,0
10121,62,MRPL35,mRNA,NW_005054479.1:589563-591687,-,-,373,258,8.3,0.5,0.5,0.02,0.10,no,2,0,0
12100,0,QSOX1,mRNA,NW_005054493.1:702693-711163,+,-,39,50,5.5,-0.4,0.4,0.21,0.41,no,2,0,0
12194,61,RAD9A,mRNA,NW_005054416.1:2558529-2559806,-,-,267,312,8.2,-0.2,0.2,0.44,0.64,no,2,0,0
12278,-19,RBBP5,mRNA,NW_005054688.1:106413-124082,-,-,299,392,8.4,-0.4,0.4,0.05,0.17,no,2,0,0
13488,38,SLC9A8,mRNA,NW_005054356.1:4147849-4166657,-,-,42,27,5.1,0.6,0.6,0.03,0.10,no,2,0,0
15091,-27,TSHZ1,mRNA,NW_005054311.1:9646645-9701165,-,-,20,21,4.4,0.0,0.0,0.90,0.95,no,2,0,0
2121,62,COTL1,mRNA,NW_005054373.1:407443-427553,-,-,2938,2101,11.3,0.5,0.5,0.03,0.12,no,2,0,0
4401,-40,HDAC10,mRNA,NW_005054324.1:5970046-5985962,+,-,31,25,4.8,0.3,0.3,0.35,0.55,no,2,0,0
8369,44,LOC115948277,lnc_RNA,NW_005054370.1:3229314-3235718,-,-,10,11,3.4,-0.1,0.1,0.83,0.91,no,2,0,0
14566,-62,TMEM215,mRNA,NW_005054385.1:970546-971226,+,-,115,141,7.0,-0.3,0.3,0.30,0.50,no,2,0,0
785,7,ASNSD1,mRNA,NW_005054298.1:28897151-28900851,-,-,514,566,9.1,-0.1,0.1,0.41,0.61,no,2,0,0
1004,49,BCAS2,mRNA,NW_005054472.1:864888-867320,-,-,8505,5850,12.8,0.5,0.5,0.04,0.14,no,2,0,0
2505,43,DBNL,mRNA,NW_005054674.1:87079-95671,+,-,1988,2506,11.1,-0.3,0.3,0.04,0.15,no,2,0,0
5614,45,LOC102032291,mRNA,NW_005054416.1:1210015-1214563,+,-,112,132,6.9,-0.2,0.2,0.38,0.58,no,2,0,0
8041,-48,LOC115947852,snoRNA,NW_005054322.1:3144888-3145015,-,-,21,17,4.2,0.3,0.3,0.49,0.68,no,2,0,0
2113,33,COQ7,mRNA,NW_005054319.1:5047943-5052230,+,-,352,355,8.5,0.0,0.0,0.96,0.98,no,2,0,0
3708,-17,FNDC7,mRNA,NW_005054357.1:965177-976475,-,-,1863,1594,10.8,0.2,0.2,0.38,0.59,no,2,0,0
8689,62,LOC115948665,mRNA,NW_005054466.1:1128364-1130507,+,-,28,26,4.8,0.1,0.1,0.80,0.89,no,2,0,0
14185,-62,TBC1D2B,mRNA,NW_005054313.1:8589639-8611416,-,-,77,72,6.2,0.1,0.1,0.77,0.87,no,2,0,0
123,-62,ACOT13,mRNA,NW_005054311.1:8548213-8553275,-,-,36,48,5.4,-0.4,0.4,0.18,0.37,no,2,0,0
1623,-13,CDK7,mRNA,NW_005055028.1:9714-28320,+,-,595,524,9.1,0.2,0.2,0.22,0.41,no,2,0,0
2778,-23,DNAJC13,mRNA,NW_005054361.1:3011199-3059595,-,-,242,198,7.8,0.3,0.3,0.36,0.57,no,2,0,0
3109,8,ELK3,mRNA,NW_005054331.1:4312453-4331500,+,-,135,97,6.9,0.5,0.5,0.12,0.28,no,2,0,0
3328,33,EXOSC1,mRNA,NW_005054300.1:6087411-6089670,-,-,3148,3959,11.8,-0.3,0.3,0.20,0.39,no,2,0,0
4998,-61,JOSD1,mRNA,NW_005054334.1:3478156-3488454,-,-,7641,8529,13.0,-0.2,0.2,0.46,0.65,no,2,0,0
9879,22,METTL25,mRNA,NW_005054310.1:709733-756090,-,-,327,319,8.3,0.0,0.0,0.87,0.94,no,2,0,0
10096,-8,MRM2,mRNA,NW_005054319.1:1682107-1683736,+,-,4,6,2.3,-0.6,0.6,0.26,0.46,no,0,0,0
11295,-62,PEX26,mRNA,NW_005054384.1:847291-849904,+,-,14,16,3.9,-0.2,0.2,0.52,0.70,no,2,0,0
13844,62,SRSF3,mRNA,NW_005054472.1:1287774-1293036,-,-,4027,3389,11.9,0.2,0.2,0.24,0.44,no,2,0,0
14364,62,THAP4,mRNA,NW_005054380.1:1976122-1993051,+,-,5111,4424,12.2,0.2,0.2,0.40,0.61,no,2,0,0
264,-62,ADRB1,mRNA,NW_005054300.1:366074-368581,-,-,2758,3733,11.7,-0.4,0.4,0.04,0.15,no,2,0,0
4722,-45,IFT81,mRNA,NW_005054362.1:2640786-2677976,-,-,27,25,4.7,0.1,0.1,0.80,0.89,no,2,0,0
