Index,Sort order,GeneID,gene_type,locus,strand,sex-linked,avg mICRA,avg mUCRA,log2(avg),log2(FC),abs(log2FC),pvalue,padj,significant,Num_over_min_min nCount,Num_over_min_log2(FC),DIFF_EXP
11304,2,PFKFB2,mRNA,NW_005054472.1:706188-724639,+,-,769,759,9.577428828,0.018,0.018,0.941485672,1,no,2,0,0
12242,30,RARA,mRNA,NW_005054665.1:247133-253463,-,-,374,304,8.405141463,0.299,0.299,0.144289685,1,no,2,0,0
736,-8,ARRDC2,mRNA,NW_005054551.1:535762-540794,-,-,47584,50156,15.57666148,-0.076,0.076,0.675818332,1,no,2,0,0
884,-3,ATP6V0E1,mRNA,NW_005054308.1:10297235-10306706,-,-,5928,6053,12.54846071,-0.03,0.03,0.906532097,1,no,2,0,0
6585,23,LOC102038611,mRNA,NW_005054300.1:16234974-16264199,+,-,9,8,3.087462841,0.233,0.233,0.651679142,1,no,0,0,0
11408,-5,PIGL,mRNA,NW_005054368.1:3380744-3433079,-,-,225,233,7.839203788,-0.053,0.053,0.79109086,1,no,2,0,0
11951,5,PSMC5,mRNA,NW_005054524.1:873389-877503,-,-,27695,26736,14.73214092,0.051,0.051,0.800148707,1,no,2,0,0
12285,29,RBKS,mRNA,NW_005054299.1:10051308-10105672,+,-,56,46,5.672425342,0.293,0.293,0.362140996,1,no,2,0,0
13142,40,SHE,mRNA,NW_005054546.1:620215-632745,-,-,852,647,9.549784668,0.398,0.398,0.097943045,1,no,2,0,0
13334,32,SLC2A1,mRNA,NW_005054475.1:93837-102801,-,-,52,41,5.539158811,0.322,0.322,0.317588776,1,no,2,0,0
13413,27,SLC44A1,mRNA,NW_005054355.1:3324996-3376774,-,-,214,178,7.614709844,0.269,0.269,0.339939412,1,no,2,0,0
14498,26,TMEM120A,mRNA,NW_005054387.1:954213-960947,+,-,572,476,9.033423002,0.263,0.263,0.242729699,1,no,2,0,0
15208,25,TXNDC15,mRNA,NW_005054308.1:3205104-3207775,+,-,239,201,7.781359714,0.253,0.253,0.383637967,1,no,2,0,0
4718,-34,IFT52,mRNA,NW_005054337.1:6014424-6023312,+,-,53,67,5.906890596,-0.342,0.342,0.282008685,1,no,2,0,0
6107,-20,LOC102035636,mRNA,NW_005054381.1:243618-314771,+,-,272,311,8.187352073,-0.196,0.196,0.496246621,1,no,2,0,0
9436,-14,LPIN2,mRNA,NW_005054305.1:502337-532223,+,-,18640,20558,14.25849243,-0.141,0.141,0.545251694,1,no,2,0,0
10469,-1,NDUFA11,mRNA,NW_005054441.1:1732293-1745581,+,-,208,209,7.703903573,-0.009,0.009,0.979613623,1,no,2,0,0
10502,5,NECAB2,mRNA,NW_005054343.1:1999687-2065957,+,-,3,3,1.584962501,0.051,0.051,0.958489562,1,no,0,0,0
15567,-8,WASHC4,mRNA,NW_005054334.1:2395-37173,+,-,88,93,6.499845887,-0.079,0.079,0.76091002,1,no,2,0,0
2351,50,CUNH15orf62,mRNA,NW_005054416.1:2161633-2162851,-,-,112,79,6.577428828,0.502,0.502,0.062223294,1,no,2,0,0
5293,0,KPNA4,mRNA,NW_005054309.1:10393957-10407633,+,-,101659,101568,16.63273256,0.001,0.001,0.995298746,1,no,2,0,0
5429,-14,LIAS,mRNA,NW_005054297.1:9509001-9518273,+,-,972,1067,9.99364606,-0.136,0.136,0.534872679,1,no,2,0,0
5482,50,LMO4,mRNA,NW_005054336.1:1346988-1359366,+,-,85,60,6.17990909,0.502,0.502,0.047571524,1,no,2,0,0
5915,-28,LOC102034284,mRNA,NW_005054334.1:3161627-3162291,+,-,464264,562545,18.96973642,-0.277,0.277,0.220066539,1,no,2,0,0
9196,1,LOC115949328,lnc_RNA,NW_005055820.1:2965-5965,-,-,370,367,8.525520809,0.01,0.01,0.976184971,1,no,2,0,0
12087,45,PYGL,mRNA,NW_005054303.1:14714334-14726577,+,-,918,672,9.63481105,0.449,0.449,0.132554214,1,no,2,0,0
13945,32,STK35,mRNA,NW_005054337.1:2210432-2232467,-,-,8,7,2.906890596,0.315,0.315,0.577538931,1,no,0,0,0
14634,50,TMEM71,mRNA,NW_005054394.1:584165-593648,-,-,35,25,4.906890596,0.502,0.502,0.19968429,1,no,2,0,0
3321,-13,EXOC4,mRNA,NW_005054430.1:586400-958820,+,-,507,555,9.052568051,-0.132,0.132,0.582604416,1,no,2,0,0
4096,-24,GNPAT,mRNA,NW_005054348.1:4688710-4705897,+,-,116,138,6.988684687,-0.239,0.239,0.359354063,1,no,2,0,0
5549,-23,LOC102031764,mRNA,NW_005054305.1:10497690-10514564,-,-,883,1038,9.907641804,-0.234,0.234,0.356583659,1,no,2,0,0
5986,20,LOC102034717,lnc_RNA,NW_005054313.1:2931101-2934068,-,-,29,25,4.754887502,0.195,0.195,0.562758752,1,no,2,0,0
10791,-43,NSMCE2,mRNA,NW_005054321.1:5863313-5986526,+,-,58,78,6.087462841,-0.433,0.433,0.195313696,1,no,2,0,0
12206,-35,RALB,mRNA,NW_005054298.1:10541955-10589379,-,-,1489,1899,10.72621816,-0.351,0.351,0.15335083,1,no,2,0,0
1761,-14,CGGBP1,mRNA,NW_005054338.1:220727-226124,-,-,1565,1726,10.68431031,-0.142,0.142,0.403734287,1,no,2,0,0
2577,-7,DDX28,mRNA,NW_005054343.1:1456655-1458123,-,-,31,33,5,-0.069,0.069,0.814080053,1,no,2,0,0
2777,30,DNAJC12,mRNA,NW_005054488.1:1186920-1197208,-,-,4853,3945,12.10295989,0.299,0.299,0.340808395,1,no,2,0,0
2831,50,DOLK,mRNA,NW_005054329.1:5445871-5448225,+,-,1237,875,10.04439412,0.498,0.498,0.201095006,1,no,2,0,0
3138,7,EMC7,mRNA,NW_005054301.1:14675118-14679944,-,-,224,213,7.77148947,0.073,0.073,0.624703754,1,no,2,0,0
3733,-29,FOXN2,mRNA,NW_005054405.1:2549483-2579380,-,-,2272,2769,11.29949424,-0.285,0.285,0.087854015,1,no,2,0,0
7765,8,LOC106631996,mRNA,NW_005054484.1:309200-458834,+,-,119,113,6.857980995,0.08,0.08,0.726437157,1,no,2,0,0
9162,9,LOC115949292,mRNA,NW_005055469.1:2146-3651,-,-,215,202,7.703903573,0.085,0.085,0.706544269,1,no,2,0,0
9806,-27,MDN1,mRNA,NW_005054332.1:4553164-4640233,-,-,651,783,9.485829309,-0.266,0.266,0.359935925,1,no,2,0,0
12673,-34,RPRD1A,mRNA,NW_005054311.1:1726546-1767273,+,-,565,714,9.320800549,-0.339,0.339,0.128591659,1,no,2,0,0
13021,-14,SERINC1,mRNA,NW_005054306.1:8986179-8997670,-,-,13183,14483,13.75582645,-0.136,0.136,0.524544901,1,no,2,0,0
1360,41,CBFA2T2,mRNA,NW_005054561.1:181643-220560,+,-,328,247,8.167418146,0.409,0.409,0.020312088,1,no,2,0,0
2083,33,COMMD6,mRNA,NW_005054327.1:4129902-4132437,+,-,7,6,2.700439718,0.329,0.329,0.531321157,1,no,0,0,0
2130,-17,CPEB2,mRNA,NW_005054297.1:1565528-1612691,+,-,503,567,9.063395081,-0.173,0.173,0.473540404,1,no,2,0,0
2695,19,DIPK2B,mRNA,NW_005054563.1:288323-306134,+,-,371,327,8.447083226,0.185,0.185,0.537049333,1,no,2,0,0
3857,1,GALNS,mRNA,NW_005054373.1:2227098-2264851,-,-,3472,3443,11.75551354,0.012,0.012,0.955432278,1,no,2,0,0
6222,-3,LOC102036314,mRNA,NW_005054381.1:2519275-2615588,-,-,50,51,5.658211483,-0.027,0.027,0.928642501,1,no,2,0,0
6367,12,LOC102037237,mRNA,NW_005054559.1:710023-711097,+,-,53,49,5.672425342,0.116,0.116,0.757202048,1,no,2,0,0
6837,-24,LOC102040160,lnc_RNA,NW_005054382.1:260942-265007,-,-,164,194,7.483815777,-0.244,0.244,0.360657363,1,no,2,0,0
9063,-21,LOC115949178,lnc_RNA,NW_005054930.1:9336-10008,+,-,502,582,9.082149041,-0.212,0.212,0.546330374,1,no,2,0,0
10619,-50,NIT2,mRNA,NW_005054391.1:278299-289747,+,-,229,324,8.11113567,-0.499,0.499,0.021334601,1,no,2,0,0
12176,12,RACK1,mRNA,NW_005054770.1:93887-97997,-,-,64093,59143,15.91106424,0.116,0.116,0.654265271,1,no,2,0,0
12797,-43,RXYLT1,mRNA,NW_005054310.1:7934743-7945024,-,-,36,49,5.409390936,-0.432,0.432,0.149141911,1,no,2,0,0
13576,11,SMPD1,mRNA,NW_005054741.1:123340-128486,+,-,21,19,4.321928095,0.113,0.113,0.730394751,1,no,2,0,0
15107,-22,TSPAN32,mRNA,NW_005054437.1:1442504-1471233,-,-,47,55,5.672425342,-0.215,0.215,0.42672871,1,no,2,0,0
3539,-9,FBXL5,mRNA,NW_005054297.1:1772760-1795443,-,-,15568,16534,13.97037556,-0.087,0.087,0.683156036,1,no,2,0,0
4362,17,HACD2,mRNA,NW_005054298.1:8796060-8812469,+,-,137,122,7.016808288,0.174,0.174,0.517312315,1,no,2,0,0
9973,-16,MITD1,mRNA,NW_005054315.1:8657721-8662568,+,-,158,176,7.383704292,-0.156,0.156,0.485585557,1,no,2,0,0
10411,-45,NBAS,mRNA,NW_005054318.1:4111144-4267396,+,-,173,236,7.675957033,-0.447,0.447,0.045955117,1,no,2,0,0
11856,-2,PRKCQ,mRNA,NW_005054573.1:389016-428220,+,-,624,632,9.294620749,-0.02,0.02,0.928170405,1,no,2,0,0
12902,-10,SCP2,mRNA,NW_005054345.1:1648884-1668664,+,-,550,587,9.151016539,-0.095,0.095,0.534174304,1,no,2,0,0
2441,-13,CUTC,mRNA,NW_005054300.1:6409524-6413484,+,-,1678,1842,10.78135971,-0.134,0.134,0.563305042,1,no,2,0,0
3457,-3,FAM234A,mRNA,NW_005054383.1:2778137-2792282,+,-,2596,2648,11.35645197,-0.028,0.028,0.849964615,1,no,2,0,0
4493,23,HIPK3,mRNA,NW_005054487.1:997809-1066416,-,-,577,494,9.064742765,0.225,0.225,0.265712481,1,no,2,0,0
9629,21,MALSU1,mRNA,NW_005054333.1:5039422-5045234,-,-,14,12,3.700439718,0.212,0.212,0.601542074,1,no,2,0,0
10561,31,NFATC2,mRNA,NW_005054356.1:3546850-3624105,+,-,80,65,6.17990909,0.306,0.306,0.31186567,1,no,2,0,0
12450,-26,RHBG,mRNA,NW_005054546.1:80885-88889,+,-,21,25,4.523561956,-0.255,0.255,0.581185054,1,no,2,0,0
14038,-49,SUV39H2,mRNA,NW_005054409.1:1505205-1516401,+,-,51,73,5.95419631,-0.493,0.493,0.051673945,1,no,2,0,0
14860,-15,TRIP11,mRNA,NW_005054303.1:667225-692468,-,-,4240,4711,12.12783315,-0.152,0.152,0.399920172,1,no,2,0,0
1152,-26,BSG,mRNA,NW_005054491.1:435975-447679,+,-,20287,24258,14.44297588,-0.258,0.258,0.235210947,1,no,2,0,0
3469,20,FAM53B,mRNA,NW_005054369.1:1525023-1557161,-,-,474,414,8.794415866,0.197,0.197,0.390023495,1,no,2,0,0
4050,15,GLRX2,mRNA,NW_005054357.1:3278516-3280874,+,-,327,294,8.278449458,0.152,0.152,0.623283061,1,no,2,0,0
6888,25,LOC102040488,mRNA,NW_005054315.1:7322826-7342212,-,-,100,84,6.523561956,0.254,0.254,0.41198628,1,no,2,0,0
10813,-5,NTHL1,mRNA,NW_005054399.1:1645401-1651021,-,-,186,191,7.558420713,-0.045,0.045,0.880664995,1,no,2,0,0
11357,-12,PHF3,mRNA,NW_005054332.1:3183683-3224879,-,-,48537,52643,15.62656462,-0.117,0.117,0.520465097,1,no,2,0,0
12503,3,RIT1,mRNA,NW_005054582.1:439704-446815,-,-,460,451,8.831307244,0.026,0.026,0.89638445,1,no,2,0,0
12649,17,RPL36,mRNA,NW_005054441.1:1583156-1584750,+,-,8673,7738,13.00237553,0.165,0.165,0.545330021,1,no,2,0,0
13650,-50,SNX22,mRNA,NW_005054398.1:2109959-2111147,-,-,661,933,9.638435914,-0.496,0.496,0.240729244,1,no,2,0,0
4650,12,HTR1B,mRNA,NW_005054328.1:2400167-2403280,-,-,460,424,8.787902559,0.115,0.115,0.656558867,1,no,2,0,0
5526,-3,LOC102031640,mRNA,NW_005054571.1:7-21250,+,-,2496,2542,11.29863541,-0.026,0.026,0.890794574,1,no,2,0,0
10505,2,NECAP2,mRNA,NW_005054475.1:805832-809842,+,-,3072,3037,11.57672053,0.016,0.016,0.925129819,1,no,2,0,0
11303,-7,PFDN5,mRNA,NW_005055031.1:255-1709,-,-,109,114,6.8008999,-0.074,0.074,0.792527952,1,no,2,0,0
13234,14,SLC15A4,mRNA,NW_005054362.1:898575-918566,+,-,537,486,8.99859043,0.142,0.142,0.488675286,1,no,2,0,0
14737,-13,TOP2B,mRNA,NW_005054351.1:1901574-1962991,-,-,2688,2945,11.45968776,-0.131,0.131,0.419037881,1,no,2,0,0
3854,-19,GALK1,mRNA,NW_005054370.1:2350182-2354446,+,-,179,204,7.581200582,-0.189,0.189,0.538192866,1,no,2,0,0
5770,-27,LOC102033308,mRNA,NW_005059188.1:357-1406,-,-,66,80,6.189824559,-0.274,0.274,0.301000187,1,no,2,0,0
5800,4,LOC102033495,mRNA,NW_005054333.1:4385464-4387040,+,-,294,286,8.17990909,0.038,0.038,0.85731817,1,no,2,0,0
7613,4,LOC102045155,mRNA,NW_005054458.1:674157-682759,+,-,56,54,5.781359714,0.036,0.036,0.906539553,1,no,2,0,0
7685,28,LOC102045634,mRNA,NW_005054339.1:1606610-1635024,+,-,206,170,7.554588852,0.28,0.28,0.263983349,1,no,2,0,0
10465,-8,NDST2,mRNA,NW_005054300.1:12508165-12610023,-,-,192,204,7.62935662,-0.08,0.08,0.714051618,1,no,2,0,0
12152,25,RAB43,mRNA,NW_005054626.1:64570-79084,+,-,976,821,9.811374694,0.25,0.25,0.338954992,1,no,2,0,0
12655,14,RPL4,mRNA,NW_005054366.1:2080853-2086057,-,-,94070,85152,16.45138822,0.144,0.144,0.559514339,1,no,2,0,0
12901,3,SCOC,mRNA,NW_005054453.1:529237-532390,+,-,202,197,7.640244936,0.034,0.034,0.894557919,1,no,2,0,0
15087,5,TSG101,mRNA,NW_005054437.1:260529-275979,-,-,2276,2199,11.12767197,0.049,0.049,0.790675697,1,no,2,0,0
850,-24,ATP23,mRNA,NW_005054310.1:9779707-9785916,-,-,169,199,7.523561956,-0.242,0.242,0.233229359,1,no,2,0,0
3551,-11,FBXO31,mRNA,NW_005054373.1:1518090-1531180,-,-,547,589,9.14974712,-0.107,0.107,0.583953801,1,no,2,0,0
3591,-1,FER,mRNA,NW_005054467.1:451440-595255,-,-,112,113,6.813781191,-0.01,0.01,0.967434055,1,no,2,0,0
5279,-15,KMT2C,mRNA,NW_005054367.1:3358344-3546698,-,-,10404,11506,13.41930186,-0.145,0.145,0.498084983,1,no,2,0,0
5762,17,LOC102033254,mRNA,NW_005054306.1:1062952-1070724,-,-,19,17,4.169925001,0.165,0.165,0.663688263,1,no,2,0,0
6254,-16,LOC102036527,mRNA,NW_005054325.1:6421981-6427647,+,-,18844,21010,14.28243691,-0.157,0.157,0.42826245,1,no,2,0,0
6757,15,LOC102039726,lnc_RNA,NW_005054512.1:318178-319224,+,-,4118,3713,11.93498083,0.149,0.149,0.535117815,1,no,2,0,0
7548,15,LOC102044834,mRNA,NW_005054758.1:54848-83610,+,-,4439,3992,12.04148804,0.153,0.153,0.351154437,1,no,2,0,0
8924,1,LOC115948989,lnc_RNA,NW_005054662.1:215054-223301,-,-,195,195,7.607330314,0.01,0.01,0.97158581,1,no,2,0,0
10996,-17,OTUD1,mRNA,NW_005054307.1:12632124-12633906,+,-,16118,18154,14.06474276,-0.172,0.172,0.463294755,1,no,2,0,0
11573,1,PLPP2,mRNA,NW_005054491.1:344965-348736,-,-,7313,7251,12.83011903,0.012,0.012,0.955492489,1,no,2,0,0
13003,6,SENP8,mRNA,NW_005054398.1:2398967-2404823,+,-,940,903,9.847840356,0.056,0.056,0.793213377,1,no,2,0,0
14321,-7,TEX261,mRNA,NW_005054865.1:251-5684,+,-,1725,1807,10.78626963,-0.066,0.066,0.788228895,1,no,2,0,0
14682,4,TNFRSF11A,mRNA,NW_005054359.1:404948-423423,-,-,174,169,7.422064766,0.043,0.043,0.838404159,1,no,2,0,0
441,5,ANAPC10,transcript,NW_005054304.1:3597062-3735450,+,-,1716,1656,10.71938882,0.052,0.052,0.829883806,1,no,2,0,0
1939,-6,CLSTN1,mRNA,NW_005054450.1:1050701-1085038,-,-,188,195,7.581200582,-0.058,0.058,0.845849451,1,no,2,0,0
2672,-19,DHX37,mRNA,NW_005054362.1:1614413-1632787,+,-,303,346,8.342074668,-0.193,0.193,0.4015362,1,no,2,0,0
2782,1,DNAJC18,mRNA,NW_005054532.1:127393-138567,-,-,181,180,7.495855027,0.01,0.01,0.954987829,1,no,2,0,0
3534,-14,FBXL20,mRNA,NW_005054625.1:36796-65425,-,-,2410,2652,11.30549179,-0.138,0.138,0.593657713,1,no,2,0,0
3679,-24,FLOT2,mRNA,NW_005054387.1:2706699-2722085,-,-,3116,3671,11.7285583,-0.236,0.236,0.317351176,1,no,2,0,0
4301,-12,GSKIP,mRNA,NW_005054303.1:2732482-2735234,+,-,4362,4734,12.15101654,-0.118,0.118,0.576569593,1,no,2,0,0
5657,-13,LOC102032592,lnc_RNA,NW_005054307.1:5381973-5384449,+,-,840,921,9.782179194,-0.132,0.132,0.641348938,1,no,2,0,0
6608,-17,LOC102038779,mRNA,NW_005054308.1:5509903-5513652,+,-,602,677,9.320800549,-0.168,0.168,0.518315571,1,no,2,0,0
12103,49,R3HCC1,mRNA,NW_005054738.1:24145-37766,+,-,390,277,8.381542951,0.492,0.492,0.064515877,1,no,2,0,0
13317,-8,SLC25A6,mRNA,NW_005054342.1:3340039-3348806,+,-,7466,7862,12.90388185,-0.075,0.075,0.705617538,1,no,2,0,0
15423,-21,USP9X,mRNA,NW_005054374.1:2940281-3009508,+,-,8174,9469,13.10680828,-0.212,0.212,0.273291424,1,no,2,0,0
2516,-15,DCAF5,mRNA,NW_005054301.1:16598864-16656172,-,-,14716,16337,13.92244503,-0.151,0.151,0.441362066,1,no,2,0,0
3906,-8,GATC,mRNA,NW_005054330.1:6216493-6218529,+,-,1500,1582,10.58965115,-0.077,0.077,0.714210891,1,no,2,0,0
4688,-12,IDH1,mRNA,NW_005054298.1:22638513-22650965,+,-,2533,2750,11.36714169,-0.118,0.118,0.513261299,1,no,2,0,0
9380,5,LOC115949528,lnc_RNA,NW_005054304.1:406910-415044,+,-,545,527,9.06608919,0.05,0.05,0.854179435,1,no,2,0,0
11670,-31,POLR3A,mRNA,NW_005054300.1:15100196-15131830,-,-,1607,1986,10.81097322,-0.305,0.305,0.049118542,1,no,2,0,0
12090,-49,PYROXD1,mRNA,NW_005054588.1:548281-561826,+,-,21,29,4.64385619,-0.488,0.488,0.129070191,1,no,2,0,0
12406,9,RFWD3,mRNA,NW_005054343.1:2847276-2868067,+,-,141,132,7.092757141,0.085,0.085,0.739373467,1,no,2,0,0
15216,-11,TXNL4B,mRNA,NW_005054391.1:734568-736366,-,-,553,596,9.166163083,-0.109,0.109,0.674416535,1,no,2,0,0
1189,-8,C1GALT1C1,mRNA,NW_005054314.1:1488846-1490452,-,-,395,417,8.665335917,-0.083,0.083,0.664978579,1,no,2,0,0
2460,4,CYHR1,mRNA,NW_005056371.1:3233-3600,+,-,662,644,9.350939182,0.04,0.04,0.847313653,1,no,2,0,0
4012,12,GJA9,mRNA,NW_005054499.1:354733-371720,-,-,669,618,9.329796338,0.115,0.115,0.736281059,1,no,2,0,0
5304,22,KSR1,mRNA,NW_005054368.1:626936-649513,-,-,410,352,8.573647187,0.221,0.221,0.294125643,1,no,2,0,0
10448,-11,NCOR1,mRNA,NW_005054368.1:3435359-3490415,+,-,3696,3976,11.90538701,-0.105,0.105,0.579935715,1,no,2,0,0
11633,-12,POFUT1,mRNA,NW_005054337.1:2629694-2637510,+,-,329,357,8.422064766,-0.118,0.118,0.595759079,1,no,2,0,0
12059,-24,PUDP,mRNA,NW_005054382.1:2641577-2700132,+,-,452,533,8.943979914,-0.238,0.238,0.272708575,1,no,2,0,0
15843,-6,ZDHHC5,mRNA,NW_005054416.1:1811428-1822543,-,-,1477,1539,10.55842071,-0.06,0.06,0.716827676,1,no,2,0,0
665,14,ARHGEF18,mRNA,NW_005054551.1:568350-614461,-,-,608,551,9.178664851,0.142,0.142,0.593943818,1,no,2,0,0
3550,-14,FBXO30,mRNA,NW_005054316.1:1806055-1822786,+,-,1066,1175,10.12992693,-0.138,0.138,0.537616939,1,no,2,0,0
3780,9,FTH1,mRNA,NW_005054402.1:33998-37343,+,-,683960,643835,19.34060099,0.087,0.087,0.666413701,1,no,2,0,0
4040,9,GLMP,mRNA,NW_005054582.1:519293-524869,-,-,1078,1014,10.03066714,0.086,0.086,0.655115905,1,no,2,0,0
6105,18,LOC102035626,mRNA,NW_005054334.1:3400490-3401918,-,-,247,219,7.864186145,0.178,0.178,0.542632546,1,no,2,0,0
7596,-23,LOC102045070,mRNA,NW_005054344.1:1316603-1330840,+,-,15815,18531,14.06785447,-0.229,0.229,0.299376822,1,no,2,0,0
9308,-49,LOC115949445,mRNA,NW_005061463.1:267-825,-,-,7,10,3.087462841,-0.489,0.489,0.355341842,1,no,1,0,0
9934,18,MIA2,mRNA,NW_005054301.1:6700651-6737015,-,-,1359,1201,10.32192809,0.178,0.178,0.334709942,1,no,2,0,0
10034,-10,MOB2,mRNA,NW_005054312.1:10342648-10372410,-,-,4176,4480,12.07948478,-0.101,0.101,0.610431378,1,no,2,0,0
13532,1,SMARCB1,mRNA,NW_005054483.1:417040-426269,+,-,1664,1659,10.69827058,0.005,0.005,0.973476421,1,no,2,0,0
14718,-11,TNRC6B,mRNA,NW_005054334.1:4174184-4280593,+,-,28584,30814,14.85812673,-0.108,0.108,0.655678375,1,no,2,0,0
1701,9,CEP63,mRNA,NW_005054380.1:566103-605854,+,-,92,86,6.475733431,0.092,0.092,0.730435506,1,no,2,0,0
2366,-9,CUNH1orf112,mRNA,NW_005054421.1:2013840-2031390,-,-,54,58,5.807354922,-0.087,0.087,0.758592219,1,no,2,0,0
9682,5,MAP4K4,mRNA,NW_005054315.1:7417992-7581851,-,-,176,170,7.434628228,0.052,0.052,0.810709816,1,no,2,0,0
10177,-11,MSH4,mRNA,NW_005054506.1:3001-29826,-,-,19,21,4.321928095,-0.111,0.111,0.812715789,1,no,2,0,0
10659,10,NMT2,mRNA,NW_005054307.1:9166909-9199711,-,-,57,54,5.794415866,0.097,0.097,0.748239425,1,no,2,0,0
12074,10,PWP2,mRNA,NW_005054438.1:191452-206470,-,-,47,45,5.523561956,0.098,0.098,0.745538484,1,no,2,0,0
12315,15,RBMS1,mRNA,NW_005054298.1:14744906-14884830,-,-,239,215,7.826548487,0.154,0.154,0.438382673,1,no,2,0,0
12567,8,RNF24,mRNA,NW_005054452.1:1453428-1466338,+,-,202,191,7.618385502,0.083,0.083,0.814449604,1,no,2,0,0
959,-37,BABAM2,mRNA,NW_005054299.1:9872966-10029798,-,-,137,176,7.290018847,-0.369,0.369,0.121503903,1,no,2,0,0
2520,-15,DCAKD,mRNA,NW_005054518.1:459958-465817,-,-,72,80,6.247927513,-0.146,0.146,0.604847171,1,no,2,0,0
5367,-17,LBR,mRNA,NW_005054434.1:1325357-1341238,+,-,5635,6356,12.54966436,-0.174,0.174,0.159915328,1,no,2,0,0
7431,4,LOC102044165,mRNA,NW_005054833.1:46-7604,+,-,344,335,8.407267764,0.042,0.042,0.870732916,1,no,2,0,0
8303,-4,LOC115948185,lnc_RNA,NW_005054357.1:3422725-3428023,+,-,9715,10001,13.26707927,-0.042,0.042,0.888987476,1,no,2,0,0
10396,-1,NAPEPLD,mRNA,NW_005054354.1:3510850-3524243,+,-,4238,4275,12.05545192,-0.013,0.013,0.945714556,1,no,2,0,0
10608,-32,NIPA1,mRNA,NW_005054342.1:4655813-4667867,-,-,152,190,7.417852515,-0.318,0.318,0.238000647,1,no,2,0,0
12105,10,R3HDM1,mRNA,NW_005054298.1:4823000-4906572,-,-,128,119,6.948367232,0.098,0.098,0.688675384,1,no,2,0,0
12685,1,RPS17,mRNA,NW_005054398.1:2148166-2150539,-,-,3788,3752,11.88034881,0.014,0.014,0.957043585,1,no,2,0,0
14199,2,TBCEL,mRNA,NW_005054604.1:188878-206974,-,-,4312,4254,12.06440596,0.02,0.02,0.90962083,1,no,2,0,0
907,-22,ATRIP,mRNA,NW_005054339.1:177332-186615,+,-,50,59,5.768184325,-0.224,0.224,0.512821684,1,no,2,0,0
1945,49,CLTCL1,mRNA,NW_005054330.1:4177211-4203494,+,-,14,10,3.584962501,0.486,0.486,0.290982006,1,no,2,0,0
2879,-3,DRG2,mRNA,NW_005054399.1:528126-540235,+,-,547,557,9.108524457,-0.028,0.028,0.886781821,1,no,2,0,0
3574,14,FBXW8,mRNA,NW_005054483.1:262655-323316,-,-,2514,2283,11.22791672,0.139,0.139,0.500567011,1,no,2,0,0
3595,-24,FERMT2,mRNA,NW_005054303.1:14181805-14230864,+,-,555,656,9.24198315,-0.244,0.244,0.47989812,1,no,2,0,0
4073,-26,GNA12,mRNA,NW_005054319.1:1284301-1342752,+,-,158,191,7.447083226,-0.263,0.263,0.312220912,1,no,2,0,0
7430,-27,LOC102044163,mRNA,NW_005054647.1:295321-303345,+,-,26523,32047,14.83787427,-0.273,0.273,0.195195661,1,no,2,0,0
9143,-3,LOC115949273,mRNA,NW_005055335.1:3055-10977,-,-,668,683,9.399811959,-0.031,0.031,0.865846304,1,no,2,0,0
10531,-41,NELFB,mRNA,NW_005054358.1:1836710-1847771,+,-,152,201,7.463524373,-0.406,0.406,0.081869107,1,no,2,0,0
10846,-26,NUDT21,mRNA,NW_005054343.1:2513555-2519508,-,-,170,204,7.54689446,-0.26,0.26,0.149774895,1,no,2,0,0
381,28,ALDH9A1,mRNA,NW_005054696.1:15098-23011,-,-,219,181,7.64385619,0.278,0.278,0.162022599,1,no,2,0,0
1437,-19,CCDC51,mRNA,NW_005054317.1:6815110-6817870,-,-,423,481,8.820178962,-0.186,0.186,0.207382431,1,no,2,0,0
1554,-12,CDADC1,mRNA,NW_005054322.1:4508552-4519602,+,-,2831,3072,11.52723263,-0.118,0.118,0.549437409,1,no,2,0,0
2066,-44,COL8A1,mRNA,NW_005054320.1:1448699-1535897,+,-,75,101,6.459431619,-0.439,0.439,0.216111962,1,no,2,0,0
2339,4,CUNH12orf65,mRNA,NW_005054362.1:2292006-2295491,-,-,330,320,8.344295908,0.044,0.044,0.863700721,1,no,2,0,0
2618,0,DENND6B,mRNA,NW_005054691.1:13728-29218,-,-,188,188,7.554588852,-0.002,0.002,0.989091561,1,no,2,0,0
5227,-11,KLF3,mRNA,NW_005054297.1:9243077-9269833,+,-,5006,5383,12.34276917,-0.105,0.105,0.540666961,1,no,2,0,0
9406,-29,LOC115949563,lnc_RNA,NW_005054306.1:2994079-2998817,-,-,1000,1225,10.11958962,-0.292,0.292,0.291991265,1,no,2,0,0
10861,7,NUP155,mRNA,NW_005054401.1:1058828-1087938,-,-,155,148,7.243173983,0.068,0.068,0.790549091,1,no,2,0,0
13305,-13,SLC25A38,mRNA,NW_005054361.1:2388280-2395763,-,-,9901,10795,13.33706434,-0.125,0.125,0.544849881,1,no,2,0,0
14723,13,TOB1,mRNA,NW_005054370.1:3557230-3559148,-,-,5720,5226,12.41811614,0.13,0.13,0.762844271,1,no,2,0,0
15367,-10,URB2,mRNA,NW_005054348.1:4085400-4102255,+,-,196,211,7.668884984,-0.104,0.104,0.677592793,1,no,2,0,0
15568,6,WASHC5,mRNA,NW_005054321.1:5835317-5858754,-,-,83,80,6.348728154,0.058,0.058,0.858140007,1,no,2,0,0
